시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적(㎡),지상층수,지하층수,통로너비,조명시설조도량,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,제공게임물명,공연장형태구분명,품목명
남양주시,호호뽑기,20190522,,03,폐업,20200409,,,12036,"경기도 남양주시 오남읍 진건오남로 800, 양지빌딩 106호",경기도 남양주시 오남읍 양지리 96번지 양지빌딩 106호,12036,37.6981007578,127.2030496190,,217840.368392488    ,466207.206360525    ,청소년게임제공업,유통관련업,4,,토이즈팝외,48,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,골드게임랜드,20180521,,03,폐업,20201201,,,12180,"경기도 남양주시 화도읍 마석중앙로 83-8, 2층 203호",경기도 남양주시 화도읍 마석우리 290-7 203호,12180,37.6521900711,127.3093762679,,227224.214983464    ,461127.753812615    ,청소년게임제공업,유통관련업,2,,오메가쓰리,165,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,천마게임장,20150126,,03,폐업,20150223,,,472845,경기도 남양주시 화도읍 마석로 29,경기도 남양주시 화도읍 마석우리 295-7번지 2층,12176,37.6534177,127.3063758,,226973.304390594,461277.891531011,청소년게임제공업,유통관련업,,,땡큐샷,83.2,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기게임존,20171106,,03,폐업,20180904,,,12097,"경기도 남양주시 별내3로 326, 1층 105호 (별내동, 불암타워)",경기도 남양주시 별내동 826-6번지 불암타워,12097,37.6664381,127.1174006,,210293.755569206,462687.73674692,청소년게임제공업,유통관련업,,,,46.2,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아봅세,20170317,,03,폐업,20170925,,,12097,"경기도 남양주시 별내3로 326, 102호 (별내동, 불암타워)",경기도 남양주시 별내동 826번지 102호,12097,37.6664381793,127.1174006835,,210223.646988094    ,462816.418807795    ,청소년게임제공업,유통관련업,,,,40.32,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,천마산 놀이터,20200424,,03,폐업,20200918,,,12169,"경기도 남양주시 화도읍 먹갓로서길 29, 세원빌라 101호",경기도 남양주시 화도읍 묵현리 573-2 세원빌라 ,12169,37.6590834003,127.2726702848,,223993.386162445    ,461885.44218828     ,청소년게임제공업,유통관련업,,,"코코짱, 토이즈팝",38.88,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,별내짱게임장,20161221,,03,폐업,20181220,,,12097,"경기도 남양주시 별내3로 324, 105호 (별내동)",경기도 남양주시 별내동 826-7번지 105호,12097,37.6662758,127.1175137,,210304.075          ,462669.09           ,청소년게임제공업,유통관련업,,,"코만도 4, 부키부키 5, 엘리옵2 2, 알파인1",45.79,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,코코짱뽑기방 다산점,20180426,,03,폐업,20201014,,,12260,"경기도 남양주시 경춘로 379, 이화빌딩  1층 104호 (다산동)",경기도 남양주시 다산동 4117 이화빌딩 1층 104호,12260,37.6056227340,127.1563665552,,213738.343173071    ,455934.71357825     ,청소년게임제공업,유통관련업,,,"토이즈팝,펑펑커플,조아조아 윷놀이,러브 푸쉬",36,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기오빠,20170317,,03,폐업,20180814,,,12097,"경기도 남양주시 덕송2로10번길 15-10, 1층 (별내동)",경기도 남양주시 별내동 830번지 ,12097,37.6664672683,127.1152586017,,210104.524729381    ,462688.703908987    ,청소년게임제공업,유통관련업,,,,26,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기샵,20161101,,03,폐업,20180301,,,12175,"경기도 남양주시 화도읍 맷돌로 114, 111호 (메디칼프라자)",경기도 남양주시 화도읍 마석우리 383-5번지 111호,12175,37.6573099334,127.3028559255,,226658.355          ,461710.13           ,청소년게임제공업,유통관련업,,,"맘모스10, 두더지팡팡1",30.8,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기 노리터,20170609,,03,폐업,20170814,,,12180,"경기도 남양주시 화도읍 마석중앙로 93, 1층",경기도 남양주시 화도읍 마석우리 288-6번지 1층 일부,12180,37.6521112,127.3099060,,227285.056782889,461133.749937328,청소년게임제공업,유통관련업,,,,32.76,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,또뽀끼,20170315,,03,폐업,20200313,,,12059,"경기도 남양주시 진접읍 해밀예당1로 220, 106호 (엠타워)",경기도 남양주시 진접읍 금곡리 1042번지 ,12059,37.7199954275,127.2023563548,,217778.358641152    ,468642.326585464    ,청소년게임제공업,유통관련업,,,"퍼니랜드, 퍼니랜드원, 티크레인박스, 티크레인, 핫슈트바스켓볼",88.46,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,대박게임랜드,20141006,,03,폐업,20150619,,,472861,"경기도 남양주시 진접읍 해밀예당1로 50-47, 205호 (리첸타워)",경기도 남양주시 진접읍 금곡리 1083-4번지 리첸타워 205호,12066,37.7114330,127.1877831,,216493.07691914,467690.825592483,청소년게임제공업,유통관련업,,,한라산(아케이드 게임),79.56,,,,,,,,,,,,,,,,,청소년이용불가,,
남양주시,대박게임장,20170118,,03,폐업,20171019,,,12180,"경기도 남양주시 화도읍 마석중앙로 91, 201호",경기도 남양주시 화도읍 마석우리 288-7번지,12180,37.6520575,127.3097471,,227269.961764687,461127.888062744,청소년게임제공업,유통관련업,,,버블고래 40,121.26,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,심슨게임랜드,20101103,,03,폐업,20120808,,,,경기도 남양주시 금곡로 11-1 (금곡동),경기도 남양주시 금곡동 682-30번지,12234,37.6335538,127.2041416,,217954.701813425,459049.349373222,청소년게임제공업,유통관련업,,,민속윷놀이,110.36,,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,신세계 게임랜드,20141118,,03,폐업,20150214,,,472821,"경기도 남양주시 퇴계원면 경춘북로 561, 2층",경기도 남양주시 퇴계원면 퇴계원리 228-17번지 2층,12126,37.6483878,127.1458144,,212803.009232926,460688.132895858,청소년게임제공업,유통관련업,,,뉴 다비드,132.32,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,대박뽑기,20171222,,03,폐업,20180406,,,12210,"경기도 남양주시 와부읍 덕소로 58, 혜강빌딩",경기도 남양주시 와부읍 덕소리 590-16번지 혜강빌딩,12210,37.5870365,127.2093603,,218422.236846564,453886.175733341,청소년게임제공업,유통관련업,,,,39.66,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,평내게임랜드,20110524,,03,폐업,20110616,,,,경기도 남양주시 경춘로1308번길 26 지하1층 (평내동),경기도 남양주시 평내동 119-5번지 지하1층,12218,37.6515606,127.2400211,,221116.383985302,461055.235489937,청소년게임제공업,유통관련업,,,MISSION(미션) 닻,209.28,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,벵벵게임랜드,20110726,,03,폐업,20111118,,,,"경기도 남양주시 경춘로1308번길 26 지하1층 (평내동,영보빌딩)",경기도 남양주시 평내동 119-5번지 영보빌딩 지하1층,12218,37.6515606,127.2400211,,221116.383985302,461055.235489937,청소년게임제공업,유통관련업,,,,209.28,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,아론 게임장,20150702,,03,폐업,20201023,,,12084,"경기도 남양주시 별내면 청학로68번길 3, 지층",경기도 남양주시 별내면 청학리 418-3 지층 ,12084,37.7076842036,127.1191723304,,210438.910050756    ,467254.215447688    ,청소년게임제공업,유통관련업,,,엣지플러스,149.72,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,픽미픽미(별내),20170124,,03,폐업,20180417,,,12112,"경기도 남양주시 별내중앙로 56, 1층 104호 (별내동)",경기도 남양주시 별내동 1016번지 104호,12112,37.6474755,127.1236716,,210850.716581645,460583.275822121,청소년게임제공업,유통관련업,,,토이즈팝 13,29.64,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,도깨비게임장,20171018,,03,폐업,20200828,,,12073,"경기도 남양주시 진접읍 양진로 989, 2층",경기도 남양주시 진접읍 연평리 93-5 2층 ,12073,37.7072463027,127.1811969374,,215910.35974859     ,467213.320426408    ,청소년게임제공업,유통관련업,,,X-보트,193.34,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,씨네마게임장,20071008,,03,폐업,20180328,031-592-8242,,,"경기도 남양주시 늘을2로 26  (호평동,메인시네마타워 814호)",경기도 남양주시 호평동 640번지 메인시네마타워 814호,472120,37.6550032,127.2440210,,221468.586010805,461438.064834388,청소년게임제공업,유통관련업,,,,88.92,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,못된강아지 금곡점,20170116,,03,폐업,20191202,,,12237,"경기도 남양주시 사릉로 14, 102,118호 (금곡동, 금곡프라자)",경기도 남양주시 금곡동 416-1번지 102호,12237,37.6342235145,127.2076668003,,218264.785802928    ,459124.445087204    ,청소년게임제공업,유통관련업,,,럭셔리 자이언트 캐처 10,59.66,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,호평게임랜드,20150126,,03,폐업,20150707,,,472120,경기도 남양주시 늘을2로14번길 3 (호평동),경기도 남양주시 호평동 641번지 402호,12150,37.6540301,127.2440518,,221472.207766357,461330.825184568,청소년게임제공업,유통관련업,,기타,퍼즐모비딕,138.23,,,,,,,,,,,,,,,,,전체이용가,,
동두천시,럭씨게임장,20100728,20130627,31,등록취소,,,,,"경기도 동두천시 중앙로 220,  112호 (생연동)",경기도 동두천시 생연동 689-28번지 112호,11333,37.9010812,127.0531709,,204612.470982758,488726.276677711,청소년게임제공업,유통관련업,6,기타,럭씨,116,5,1,,,,,,,,,,,,,,,전체이용가,,
동두천시,앰카게임장,20080205,20090209,31,등록취소,,,,,"경기도 동두천시 중앙로 220,  112호 (생연동)",경기도 동두천시 생연동 689-28번지 112호,483030,37.9010812,127.0531709,,204612.470982758,488726.276677711,청소년게임제공업,유통관련업,8,유흥업소밀집지역,,161.22,6,2,,,,,,,,,,,,,,,전체이용가,,
동두천시,아쿠아 게임장,20140128,20140212,31,등록취소,,,,483801,"경기도 동두천시 중앙로274번길 10, 1층 (생연동)",경기도 동두천시 생연동 595-6번지,11329,37.9056843,127.0546522,,204741.69622358,489237.522665937,청소년게임제공업,유통관련업,,,로얄케슬 전설의 서막,98.34,1,1,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽑기천국,20180718,,13,영업중,,,,11328,경기도 동두천시 생연로 156-1 (생연동),경기도 동두천시 생연동 589-62번지,11328,37.9062440,127.0521738,,204525.883111602,489299.282362554,청소년게임제공업,유통관련업,,,,75.7,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,인형뽑기마을,20180125,,13,영업중,,,,11328,경기도 동두천시 중앙로265번길 23 (생연동),경기도 동두천시 생연동 659-33번지,11328,37.9051898,127.0524573,,204550.611492147,489181.229718328,청소년게임제공업,유통관련업,1,,,43.23,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽀바뽀바,20170912,,13,영업중,,,,11327,경기도 동두천시 생연로 149 (생연동),경기도 동두천시 생연동 825-93번지,11327,37.9057396,127.0517641,,204489.177398752    ,489243.088796279    ,청소년게임제공업,유통관련업,2,,"와이드러브푸쉬, 맨토스, 토이즈팝",40.76,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,게임박스 멀티샵,20160803,,13,영업중,,,,11350,"경기도 동두천시 지행로 60, 112호 (지행동, 효원월드타워)",경기도 동두천시 지행동 721번지,11350,37.8919635,127.0537558,,204665.189000161,487715.541128452,청소년게임제공업,유통관련업,10,기타,크레인14종,103.56,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽀끼오,20190426,,13,영업중,,,,11330,경기도 동두천시 중앙로 244-1 (생연동),경기도 동두천시 생연동 669-7번지 ,11330,37.9031893006,127.0535134675,,204641.691682374    ,488960.699232553    ,청소년게임제공업,유통관련업,2,,,13.2,,,,,,,,,,,,,,,,,전체이용가,,
동두천시,월드게임박스,20171221,,13,영업중,,,,11324,경기도 동두천시 상패로216번길 50-1 (보산동),경기도 동두천시 보산동 429-40번지,11324,37.9154406,127.0564217,,204899.289842841,490318.807183995,청소년게임제공업,유통관련업,1,,,33,,,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽀바뽀바,20180717,,13,영업중,,,,11305,경기도 동두천시 원터강변로41번길 63 (동두천동),경기도 동두천시 동두천동 229-4번지 ,11305,37.9274601927,127.0538371992,,204671.261309754    ,491655.835409136    ,청소년게임제공업,유통관련업,3,,,35,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽀끼뽀끼,20171016,,13,영업중,,,,11329,경기도 동두천시 중앙로 302 (생연동),경기도 동두천시 생연동 612-2번지,11329,37.9081888,127.0548472,,204758.691151805,489516.332598145,청소년게임제공업,유통관련업,2,,,33,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,꿀잼,20170105,,13,영업중,,,,11358,경기도 동두천시 행선로 101 (생연동),경기도 동두천시 생연동 349-1번지 ,11358,37.8972210,127.0622637,,205412.77801025     ,488296.351402655    ,청소년게임제공업,유통관련업,2,기타,인형뽑기 11대,33,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,게임박스2호점,20161215,,13,영업중,,,,11346,"경기도 동두천시 중앙로 134-20, 101호 (지행동)",경기도 동두천시 지행동 694-5번지 101호,11346,37.8929095,127.0537338,,204663.532100139,487819.36968267,청소년게임제공업,유통관련업,3,기타,인형뽑기15대,53.52,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,겔럭시 게임장,20140318,,13,영업중,,,,11328,"경기도 동두천시 동광로52번길 3, 1층 (생연동)",경기도 동두천시 생연동 611-47번지,11328,37.9082162,127.0540399,,204688.692475236,489518.880878623,청소년게임제공업,유통관련업,5,학교정화(상대),뉴겔럭시2(NewGalaxy2),123.2,4,1,,,,,,,,,,,,,,,전체이용가,,
동두천시,가즈아,20190612,,13,영업중,,,,11324,"경기도 동두천시 중앙로353번길 11-1, 1층 (생연동)",경기도 동두천시 생연동 542-21번지 ,11324,37.9134137,127.0560677,,204866.258132387    ,490095.074232811    ,청소년게임제공업,유통관련업,,기타,러브푸시 외 1종,10.6,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,인형뽑기마을 1호점,20180511,,13,영업중,,,,11324,경기도 동두천시 중앙로353번길 24 (생연동),경기도 동두천시 생연동 541-10번지,11324,37.9139631,127.0563410,,204896.27785846,490151.033856851,청소년게임제공업,유통관련업,3,기타,러브푸시  플러스크레인,15,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,짱게임장2호점,20180102,,13,영업중,,,,11350,"경기도 동두천시 지행로 64, 시티타워 108호 (지행동)",경기도 동두천시 지행동 721-1번지 시티타워 108호,11350,37.8919724,127.0541196,,204696.535169562,487715.286678002,청소년게임제공업,유통관련업,9,,,50.96,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,하나뽑아바,20171130,,13,영업중,,,,11311,경기도 동두천시 장고갯로281번길 16 (보산동),경기도 동두천시 보산동 362-14번지,11311,37.9157193,127.0576501,,205004.341169052,490349.202883987,청소년게임제공업,유통관련업,,,,63,,,,,,,,,,,,,,,,,전체이용가,,
동두천시,돌아이 뽑기방,20181114,,13,영업중,,,,11325,경기도 동두천시 중앙로 320 (생연동),경기도 동두천시 생연동 555-4번지 ,11325,37.9098553,127.0553146,,204799.811306128    ,489701.165190107    ,청소년게임제공업,유통관련업,1,,,99,,,,,,,,,,,,,,,,,전체이용가,,
동두천시,화이팅게임장,20160919,,13,영업중,,,,11328,경기도 동두천시 중앙로265번길 26 (생연동),경기도 동두천시 생연동 659-18번지,11328,37.9053790,127.0523665,,204541.634187898,489203.788201001,청소년게임제공업,유통관련업,2,기타,삼천포,84,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,게임파크,20100210,,13,영업중,,,,11350,"경기도 동두천시 동두천로 119, 지행역프라자 110,111호 (지행동)",경기도 동두천시 지행동 721-2번지 지행역프라자 ,11350,37.8919722523,127.0545403186,,204276.226067023    ,487571.483311231    ,청소년게임제공업,유통관련업,8,아파트지역,질러퀴즈 등 15종,118.8,6,2,,,,,,,,,,,,,,,전체이용가,,
동두천시,인형뽑기랜드 보산점,20180510,,13,영업중,,,,11311,"경기도 동두천시 평화로 2546, 보산새마을금고 (보산동)",경기도 동두천시 보산동 365-4번지 보산새마을금고,11311,37.9150166,127.0577064,,205010.308282213,490272.410138854,청소년게임제공업,유통관련업,1,,"맘모스, 럭셔리러브푸쉬, 스위트박스",59.4,1,1,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽑기마니아,20160913,,13,영업중,,,,11328,경기도 동두천시 중앙로265번길 8 (생연동),경기도 동두천시 생연동 592-3번지,11328,37.9052435,127.0532647,,204619.318991128,489186.942303291,청소년게임제공업,유통관련업,3,기타,인형뽑기11대,343.59,1,,,,,,,,,,,,,,,,전체이용가,,
동두천시,뽀바뽀바,20170531,,13,영업중,,,,11333,경기도 동두천시 어수로 98 (생연동),경기도 동두천시 생연동 687-20번지,11333,37.9021893,127.0533194,,204625.171085922,488847.94740803,청소년게임제공업,유통관련업,1,기타,,43.27,,,,,,,,,,,,,,,,,전체이용가,,
