시군명,학교구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
의정부시,초등학교,공립,의정부중앙초등학교,031-846-2665,경기도 의정부시 의정부동 224번지 의정부중앙초등학교,경기도 의정부시 호국로1291번길 17,11690,37.7444007013,127.0469039385
의정부시,초등학교,공립,의정부호원초등학교,031-876-2456,경기도 의정부시 호원동 292-1번지 의정부호원초등학교,경기도 의정부시 전좌로156번길 20,11640,37.7217707133,127.0409924834
의정부시,초등학교,공립,경의초등학교,031-877-8166,경기도 의정부시 의정부동 366번지 경의초등학교,경기도 의정부시 경의로 135,11698,37.7337408041,127.0509588707
의정부시,초등학교,공립,녹양초등학교,031-829-5492,경기도 의정부시 녹양동 398번지 녹양초등학교,경기도 의정부시 체육로 265-25,11604,37.7630358233,127.0366216835
의정부시,초등학교,공립,동오초등학교,031-844-8063,경기도 의정부시 신곡동 669-3번지 동오초등학교,경기도 의정부시 추동로23번길 10,11740,37.7442606368,127.0585447065
의정부시,초등학교,공립,발곡초등학교,031-878-8372,경기도 의정부시 신곡동 727-3번지,경기도 의정부시 동일로454번길 74,11739,37.7280412036,127.0630472337
의정부시,초등학교,공립,버들개초등학교,031-878-3421,경기도 의정부시 녹양동 190-51번지 버들개초등학교,경기도 의정부시 체육로 201,11602,37.7616772345,127.0293807115
의정부시,초등학교,공립,솔뫼초등학교,031-840-4271,경기도 의정부시 용현동 211-4번지 솔뫼초등학교,경기도 의정부시 시민로 442,11796,37.7313460299,127.0812568455
의정부시,초등학교,공립,의정부서초등학교,031-877-0293,경기도 의정부시 가능동 834번지 의정부서초등학교,경기도 의정부시 둔야로 57,11672,37.7408717290,127.0387105123
의정부시,초등학교,공립,의정부용현초등학교,031-851-4814,경기도 의정부시 용현동 5-1번지 의정부용현초등학교,경기도 의정부시 용민로 87,11788,37.7385404947,127.0873113048
의정부시,초등학교,공립,의정부청룡초등학교,031-826-6010,경기도 의정부시 신곡동 702-1번지 의정부청룡초등학교,경기도 의정부시 장곡로322번길 21,11729,37.7327118666,127.0552916504
의정부시,고등학교,공립,경기북과학고등학교,031-870-2764,경기도 의정부시 녹양동 305번지 경기북과학고등학교,경기도 의정부시 체육로135번길 32,11601,37.7586788404,127.0196883982
의정부시,고등학교,공립,효자고등학교,031-853-0047,경기도 의정부시 신곡동 768-1번지 효자고등학교,경기도 의정부시 부용로 165,11771,37.7527919409,127.0763434430
의정부시,초등학교,공립,오동초등학교,031-852-1071,경기도 의정부시 민락동 735-6번지,경기도 의정부시 용민로 151,11803,37.7426285218,127.0904813718
이천시,초등학교,공립,나래초등학교,031-641-0972,경기도 이천시 장호원읍 나래리 293-1번지 나래초등학교,경기도 이천시 장호원읍 이풍로63번길 114,17414,37.1696243733,127.5875903247
이천시,고등학교,공립,효양고등학교,031-645-7015,경기도 이천시 부발읍 신하리 264-1번지 효양고등학교,경기도 이천시 부발읍 대산로545번길 55,17327,37.2652201596,127.4796861425
이천시,초등학교,공립,마장초등학교,031-633-2565,경기도 이천시 마장면 오천리 71번지,경기도 이천시 마장면 오천로 130,17387,37.2466073855,127.3585323122
이천시,초등학교,공립,백사초등학교,031-632-4080,경기도 이천시 백사면 현방리 87-8번지 백사초등학교,경기도 이천시 백사면 현방로 55,17312,37.3388250282,127.4905101713
이천시,초등학교,공립,설봉초등학교,031-635-7997,경기도 이천시 창전동 501번지 설봉초등학교,경기도 이천시 향교로 129,17358,37.2844107858,127.4523266860
이천시,초등학교,공립,송곡초등학교,031-632-3118,경기도 이천시 모가면 송곡리 295-2번지 송곡초등학교 0,경기도 이천시 모가면 진상미로 1054,17408,37.1520338170,127.4839050047
이천시,초등학교,공립,아미초등학교,031-631-8743,경기도 이천시 부발읍 아미리 761-6번지 아미초등학교,경기도 이천시 부발읍 신아로92번길 32,17332,37.2579660633,127.4909579201
이천시,초등학교,공립,안흥초등학교,031-631-7952,경기도 이천시 안흥동 344-1번지 안흥초등학교,경기도 이천시 영창로300번길 16,17361,37.2801868211,127.4565750749
이천시,초등학교,공립,이천가산초등학교,031-633-6567,경기도 이천시 부발읍 가산리 305-1번지,경기도 이천시 부발읍 황무로2065번길 112,17405,37.2418577201,127.5181499846
이천시,초등학교,공립,이천단월초등학교,031-633-4089,경기도 이천시 단월동 182-3번지 이천단월초등학교,경기도 이천시 단월로 98,17400,37.2273080402,127.4512439178
이천시,초등학교,공립,이천사동초등학교,031-638-9162,경기도 이천시 대월면 사동리 518번지,경기도 이천시 대월면 경충대로2003번길 124-87,17338,37.2416920074,127.4869535536
이천시,초등학교,공립,이천초등학교,031-633-9454,경기도 이천시 창전동 421-21번지,경기도 이천시 서희로81번길 20,17365,37.2836289294,127.4421846840
이천시,초등학교,공립,장천초등학교,031-642-7966,경기도 이천시 설성면 장천리 360-1번지 장천초등학교,경기도 이천시 설성면 설성로 165-25,17411,37.1454575312,127.5281769811
이천시,초등학교,공립,장호원초등학교,031-641-2484,경기도 이천시 장호원읍 장호원리 104번지 장호원초등학교,경기도 이천시 장호원읍 장감로 46,17420,37.1159859534,127.6281659901
이천시,초등학교,공립,증포초등학교,031-637-2062,경기도 이천시 증포동 477번지 증포초등학교,경기도 이천시 이섭대천로 1418,17348,37.2938810325,127.4569054057
이천시,초등학교,공립,진가초등학교,031-634-9588,경기도 이천시 모가면 진가리 156번지 진가초등학교,경기도 이천시 모가면 진상미로 1321-14,17408,37.1743711071,127.4792948535
이천시,초등학교,공립,한내초등학교,031-636-9384,경기도 이천시 증포동 70-5번지 한내초등학교,경기도 이천시 갈산로 71,17348,37.2900522988,127.4614271147
이천시,초등학교,공립,호법초등학교,031-633-5647,경기도 이천시 호법면 후안리 295번지 호법초등학교,경기도 이천시 호법면 이섭대천로537번길 8,17394,37.2240268011,127.4271911774
이천시,중학교,공립,마장중학교,031-632-2081,경기도 이천시 마장면 양촌리 54번지,경기도 이천시 마장면 마도로 23,17387,37.2582411453,127.3519700373
이천시,중학교,공립,백사중학교,031-634-6442,경기도 이천시 백사면 신대리 20-1번지 백사중학교,경기도 이천시 백사면 이여로 309,17310,37.3234329706,127.4733971710
이천시,중학교,공립,부발중학교,031-631-9352,경기도 이천시 부발읍 무촌리 58-1번지 부발중학교,경기도 이천시 부발읍 죽당로 21,17321,37.2853868114,127.4946532152
이천시,중학교,공립,율면중학교,031-641-0662,경기도 이천시 율면 고당리 545번지 율면중학교,경기도 이천시 율면 고당로 48,17423,37.0874109007,127.5425660586
이천시,중학교,공립,이천사동중학교,031-637-6269,경기도 이천시 대월면 사동리 519번지 이천사동중학교,경기도 이천시 대월면 경충대로2050번길 68-13,17335,37.2478340214,127.4964040378
이천시,중학교,공립,이천중학교,070-8854-3723,경기도 이천시 안흥동 148번지 이천중학교,경기도 이천시 애련정로 50,17361,37.2784934619,127.4564296061
이천시,중학교,공립,증포중학교,031-638-2738,경기도 이천시 증포동 476번지 증포중학교,경기도 이천시 애련정로 218,17351,37.2876598943,127.4556275731
이천시,중학교,공립,효양중학교,031-645-5002,경기도 이천시 부발읍 산촌리 533-2번지,경기도 이천시 부발읍 대산로545번길 18,17322,37.2655245367,127.4824049845
이천시,고등학교,공립,마장고등학교,031-632-2080,경기도 이천시 마장면 양촌리 54번지 마장고등학교,경기도 이천시 마장면 마도로 23,17387,37.2582411453,127.3519700373
이천시,고등학교,공립,이천고등학교,031-645-0800,경기도 이천시 증포동 402번지 이천고등학교,경기도 이천시 아리역로16번길 1,17353,37.2879139265,127.4480397468
이천시,고등학교,공립,이천제일고등학교,031-633-3271,경기도 이천시 안흥동 140번지,경기도 이천시 애련정로 26,17361,37.2793295243,127.4592648000
이천시,고등학교,공립,이현고등학교,031-645-6500,경기도 이천시 갈산동 588번지 이현고등학교,경기도 이천시 증신로 88,17350,37.2854356165,127.4576552982
이천시,고등학교,공립,한국도예고등학교,031-638-6841,경기도 이천시 신둔면 수남리 176-4번지 한국도예고등학교,경기도 이천시 신둔면 둔터로 61,17307,37.2888264887,127.3991591573
이천시,초등학교,공립,이천송정초등학교,031-631-8432,경기도 이천시 송정동 375-23번지 이천송정초등학교,경기도 이천시 영창로45번길 165,17344,37.2942666687,127.4332693646
이천시,고등학교,사립,부원고등학교,031-645-6214,경기도 이천시 장호원읍 장호원리 261-5번지 부원고등학교,경기도 이천시 장호원읍 서동대로 8857,17421,37.1168787304,127.6194197512
이천시,고등학교,사립,이천양정여자고등학교,031-633-7801,경기도 이천시 관고동 77번지 이천양정여자고등학교,경기도 이천시 영창로 119,17354,37.2836848485,127.4367949540
이천시,중학교,공립,이천송정중학교,031-631-8300,경기도 이천시 송정동 375-31번지,경기도 이천시 영창로45번길 139,17344,37.2934379543,127.4332082553
이천시,중학교,공립,장호원중학교,031-641-5686,경기도 이천시 장호원읍 노탑리 717번지 장호원중학교 행정실,경기도 이천시 장호원읍 샘재로 27-15,17419,37.1265983969,127.6181707444
이천시,중학교,사립,이천양정여자중학교,031-633-7804,경기도 이천시 관고동 77번지 이천양정여자중학교,경기도 이천시 영창로 119,17354,37.2836848485,127.4367949540
이천시,고등학교,공립,율면고등학교,031-641-0664,경기도 이천시 율면 고당리 545번지,경기도 이천시 율면 고당로 48,17423,37.0874109007,127.5425660586
이천시,고등학교,공립,이천세무고등학교,031-641-6038,경기도 이천시 설성면 금당리 175번지 이천세무고등학교,경기도 이천시 설성면 설성로15번길 26,17411,37.1355957086,127.5189366166
이천시,고등학교,공립,장호원고등학교,031-641-2028,경기도 이천시 장호원읍 노탑리 717번지 장호원고등학교,경기도 이천시 장호원읍 샘재로 27-37,17419,37.1265983969,127.6181707444
이천시,고등학교,사립,다산고등학교,031-645-7120,경기도 이천시 사음동 150-6번지 다산고등학교,경기도 이천시 경충대로 2856,17308,37.2912674316,127.4279631796
이천시,초등학교,공립,대서초등학교,031-642-4829,경기도 이천시 장호원읍 대서리 14-1번지 대서초등학교,경기도 이천시 장호원읍 서동대로8487번길 23-24,17415,37.1133493901,127.5757602200
이천시,초등학교,공립,도지초등학교,031-635-3435,경기도 이천시 백사면 도지리 410번지 도지초등학교,경기도 이천시 백사면 청백리로 207,17315,37.3082933610,127.4830148361
이천시,초등학교,공립,부발초등학교,031-633-7631,경기도 이천시 부발읍 무촌리 195-5번지,경기도 이천시 부발읍 무촌로 155,17324,37.2866020948,127.4883687364
이천시,초등학교,공립,설성초등학교,031-641-8501,경기도 이천시 설성면 행죽리 78-1번지 설성초등학교,경기도 이천시 설성면 진상미로264번길 21-165,17413,37.1100422254,127.5372363921
이천시,초등학교,공립,신둔초등학교,031-632-7006,경기도 이천시 신둔면 수광리 262-1번지,경기도 이천시 신둔면 경충대로3150번길 82-3,17303,37.3100761305,127.4034330501
이천시,초등학교,공립,율면초등학교,031-643-8176,경기도 이천시 율면 고당리 545번지 율면초중고등학교,경기도 이천시 율면 고당로 48,17423,37.0874109007,127.5425660586
이천시,초등학교,공립,이천남초등학교,031-633-3110,경기도 이천시 중리동 455번지,경기도 이천시 경충대로2614번길 32,17377,37.2764419210,127.4437665451
이천시,초등학교,공립,이천매곡초등학교,031-638-9210,경기도 이천시 호법면 매곡리 188-1번지 이천매곡초등학교,경기도 이천시 호법면 이섭대천로96번길 8,17396,37.2145265166,127.3941624598
이천시,초등학교,공립,이황초등학교,031-641-0015,경기도 이천시 장호원읍 이황리 159번지 이황초등학교,경기도 이천시 장호원읍 경충대로 456-20,17414,37.1455123160,127.5876748058
이천시,초등학교,공립,표교초등학교,031-636-8276,경기도 이천시 마장면 목리 228번지 표교초등학교,경기도 이천시 마장면 중부대로609번길 28-1,17384,37.2565204557,127.4057983075
이천시,중학교,공립,대월중학교,031-632-1006,경기도 이천시 대월면 초지리 306-3번지 대월중학교,경기도 이천시 대월면 대평로150번길 20,17343,37.2239153164,127.4912116517
이천시,중학교,공립,모가중학교,031-632-3016,경기도 이천시 모가면 진가리 227-1번지 모가중학교,경기도 이천시 모가면 진상미로1385번길 114,17408,37.1759779119,127.4740464180
이천시,중학교,공립,설봉중학교,031-633-5212,경기도 이천시 창전동 501-2번지,경기도 이천시 향교로 117,17358,37.2844960233,127.4512333838
이천시,중학교,공립,이천경남중학교,031-641-6038,경기도 이천시 설성면 금당리 175번지 이천경남중학교,경기도 이천시 설성면 설성로15번길 26,17411,37.1355957086,127.5189366166
이천시,초등학교,공립,도암초등학교,031-632-7016,경기도 이천시 신둔면 도암리 358번지 도암초등학교,경기도 이천시 신둔면 증신로 550,17300,37.3184334441,127.4426579070
이천시,초등학교,공립,신하초등학교,031-636-6750,경기도 이천시 부발읍 신하리 374-2번지 신하초등학교,경기도 이천시 부발읍 경충대로2250번길 12,17327,37.2608903934,127.4786555658
이천시,초등학교,공립,대월초등학교,031-632-1005,경기도 이천시 대월면 초지리 426-1번지 대월초등학교,경기도 이천시 대월면 대평로178번길 48,17343,37.2234492448,127.4927973319
파주시,초등학교,공립,청암초등학교,031-943-3438,경기도 파주시 목동동 114-46번지 청암초등학교,경기도 파주시 청암로 16,10871,37.7307050022,126.7379592618
파주시,초등학교,공립,통일초등학교,031-945-1974,경기도 파주시 탄현면 법흥리 1719번지 통일초등학교,경기도 파주시 탄현면 사슴벌레로 14,10861,37.7746442467,126.7039895177
파주시,초등학교,공립,파주송화초등학교,031-947-6042,경기도 파주시 아동동 277번지 송화초등학교,경기도 파주시 송화로 39,10851,37.7745039064,126.7787895448
파주시,초등학교,공립,파주와동초등학교,031-946-2865,경기도 파주시 와동동 1348-1번지 파주와동초등학교,경기도 파주시 금바위로 17,10894,37.7263405023,126.7569631530
파주시,초등학교,공립,파평초등학교,031-952-8272,경기도 파주시 파평면 두포리 260번지 파평초등학교,경기도 파주시 파평면 파평산로478번길 37,10809,37.9033548207,126.8378884050
파주시,초등학교,공립,한빛초등학교,031-950-5910,경기도 파주시 야당동 983번지 한빛초등학교,경기도 파주시 미래로408번길 77,10907,37.7146241702,126.7508548901
파주시,중학교,공립,금릉중학교,031-950-0313,경기도 파주시 금촌동 996번지 금릉중학교,경기도 파주시 후곡로 66,10917,37.7511759550,126.7729027948
파주시,중학교,공립,금촌중학교,031-940-2302,경기도 파주시 금릉동 449번지,경기도 파주시 쇠재1길 21,10934,37.7512046913,126.7784626855
파주시,중학교,공립,두일중학교,031-940-6900,경기도 파주시 동패동 1744번지,경기도 파주시 책향기숲길 39,10885,37.7196259938,126.7123543048
파주시,중학교,공립,문산북중학교,031-950-9622,경기도 파주시 문산읍 당동리 149번지 문산북중학교,경기도 파주시 문산읍 당동1로 22,10819,37.8624125531,126.7760122075
파주시,중학교,공립,법원여자중학교,031-958-0789,경기도 파주시 법원읍 가야리 57-1번지 법원여자중학교,경기도 파주시 법원읍 자운서원로 31,10826,37.8522749239,126.8686693726
파주시,중학교,공립,산내중학교,031-961-1605,경기도 파주시 목동동 1080번지,경기도 파주시 산내로 15,10900,37.7228458810,126.7407434972
파주시,중학교,공립,선유중학교,031-956-8400,경기도 파주시 문산읍 선유리 산26-8번지,경기도 파주시 문산읍 독서울1길 37,10812,37.8666863468,126.8027058779
파주시,중학교,공립,지산중학교,031-950-3464,경기도 파주시 와동동 1356-1번지,경기도 파주시 미래로 532,10894,37.7244296571,126.7522962343
파주시,중학교,공립,파평중학교,031-958-3327,경기도 파주시 파평면 금파리 288번지 173,경기도 파주시 파평면 청송로 173,10801,37.9204899390,126.8374975730
파주시,중학교,공립,한빛중학교,031-950-6119,경기도 파주시 야당동 992번지,경기도 파주시 한빛로 56,10908,37.7144520399,126.7546548037
파주시,중학교,공립,해솔중학교,031-950-2907,경기도 파주시 목동동 661번지,경기도 파주시 해솔로 60,10893,37.7269840614,126.7461055865
파주시,중학교,사립,문산동중학교,031-953-9566,"경기도 파주시 문산읍 당동리 140번지 파주고등학교,문산동중학교",경기도 파주시 문산읍 독산로31번길 39,10821,37.8599355972,126.7810652140
파주시,중학교,사립,삼광중학교,031-958-5889,경기도 파주시 적성면 식현리 284번지,경기도 파주시 적성면 청송로 701,10801,37.9450436479,126.8853610140
파주시,중학교,사립,파주광일중학교,031-940-1900,"경기도 파주시 월롱면 영태리 535번지 파주여자고등학교,광일중학교",경기도 파주시 월롱면 함영골길 10,10945,37.7748342239,126.7868133576
파주시,중학교,사립,파주중학교,031-950-9970,경기도 파주시 파주읍 연풍리 산87-4번지 파주중학교,경기도 파주시 파주읍 술이홀로 377,10834,37.8333306192,126.8291954440
파주시,고등학교,공립,경기세무고등학교,031-959-4169,경기도 파주시 적성면 마지리 156-1번지,경기도 파주시 적성면 솥뒤로33번길 60,10803,37.9543215426,126.9143831113
파주시,고등학교,공립,금촌고등학교,031-946-5672,경기도 파주시 금릉동 451번지 금촌고등학교,경기도 파주시 쇠재1길 18,10934,37.7500604661,126.7784547944
파주시,고등학교,공립,동패고등학교,031-956-8606,경기도 파주시 동패동 1976번지 동패고등학교,경기도 파주시 교하로 350,10903,37.7108487722,126.7343555678
파주시,고등학교,공립,문산고등학교,031-950-9600,경기도 파주시 문산읍 당동리 149번지 문산고등학교,경기도 파주시 문산읍 당동1로 22,10819,37.8624125531,126.7760122075
파주시,고등학교,공립,봉일천고등학교,031-945-0857,경기도 파주시 조리읍 봉일천리 254-2번지,경기도 파주시 조리읍 소곡로 54,10938,37.7465400690,126.8159305416
파주시,고등학교,공립,지산고등학교,031-930-4600,경기도 파주시 와동동 1612번지,경기도 파주시 가람로21번길 27-37,10870,37.7351728921,126.7498776976
파주시,고등학교,사립,광탄고등학교,031-956-0001,경기도 파주시 광탄면 신산리 232번지,경기도 파주시 광탄면 혜음로1128번길 16,10948,37.7830849972,126.8486678749
파주시,고등학교,사립,삼광고등학교,031-958-3780,경기도 파주시 적성면 식현리 284번지 삼광고등학교,경기도 파주시 적성면 청송로 701,10801,37.9450436479,126.8853610140
파주시,고등학교,사립,율곡고등학교,031-958-0833,경기도 파주시 법원읍 법원리 378번지,경기도 파주시 법원읍 사임당로905번길 10,10826,37.8486126232,126.8811172064
파주시,고등학교,사립,한민고등학교,031-937-6600,경기도 파주시 광탄면 용미리 704-10번지,경기도 파주시 광탄면 혜음로 765,10955,37.7569782519,126.8579818811
파주시,초등학교,공립,가온초등학교,031-945-1792,경기도 파주시 목동동 687번지 가온초등학교,경기도 파주시 가온로 134,10900,37.7203999930,126.7469903209
파주시,초등학교,공립,검산초등학교,031-941-3122,"경기도 파주시 검산동 548-2번지 검산초교병설유치원,검산초등학교",경기도 파주시 검산로 10,10848,37.7760347565,126.7392391287
파주시,초등학교,공립,군내초등학교,031-954-4391,경기도 파주시 군내면 백연리 480-122번지 군내초등학교,경기도 파주시 군내면 통일촌길 226,10800,37.9057072164,126.7314886239
파주시,초등학교,공립,금촌초등학교,031-941-2013,경기도 파주시 금촌동 929-1번지,경기도 파주시 동산3길 38-11,10927,37.7616203303,126.7695113097
파주시,초등학교,공립,금화초등학교,031-957-2064,경기도 파주시 금촌동 974번지 금화초등학교,경기도 파주시 새꽃로 55,10914,37.7547336529,126.7677967847
파주시,고등학교,공립,한빛고등학교,031-946-7013,경기도 파주시 야당동 1013번지,경기도 파주시 한빛로 36,10908,37.7131277600,126.7547159269
파주시,초등학교,공립,파양초등학교,031-952-3603,경기도 파주시 문산읍 이천리 249-1번지 파양초등학교,경기도 파주시 문산읍 배머리길 90-70,10810,37.8609910971,126.8365851520
파주시,초등학교,공립,금향초등학교,031-957-9052,경기도 파주시 금촌동 1007번지 금향초등학교,경기도 파주시 쇠재로 123,10919,37.7522555033,126.7767347590
파주시,초등학교,공립,능안초등학교,031-946-0892,경기도 파주시 조리읍 능안리 53-6번지 능안초등학교,경기도 파주시 조리읍 능안로 145,10935,37.7401491267,126.7926548892
파주시,초등학교,공립,도마산초등학교,031-957-1351,경기도 파주시 광탄면 창만리 80-8번지 도마산초등학교,경기도 파주시 광탄면 부흥로 257,10831,37.8016140234,126.8759712788
파주시,초등학교,공립,마정초등학교,031-952-2839,경기도 파주시 문산읍 마정리 540번지 마정초등학교,경기도 파주시 문산읍 마정로124번길 13,10808,37.8919310210,126.7599034966
파주시,초등학교,공립,문발초등학교,031-949-9464,경기도 파주시 문발동 555번지 문발초등학교,경기도 파주시 노을빛로 21,10879,37.7259009195,126.7068284306
파주시,초등학교,공립,문산초등학교,031-952-2006,"경기도 파주시 문산읍 문산리 86번지 문산초등학교,문산초등학교병설유치원",경기도 파주시 문산읍 문향로67번길 58,10821,37.8604978189,126.7830067103
파주시,초등학교,공립,삼성초등학교,031-942-9045,경기도 파주시 탄현면 금승리 491번지 삼성초등학교,경기도 파주시 탄현면 방촌로 1009-20,10857,37.8252746102,126.7327148131
파주시,초등학교,공립,석곶초등학교,031-949-8316,경기도 파주시 동패동 1700번지 석곶초등학교,경기도 파주시 책향기로 451,10874,37.7248746932,126.7219071836
파주시,초등학교,공립,용연초등학교,031-958-3046,경기도 파주시 파평면 눌노리 186번지 용연초등학교,경기도 파주시 파평면 청송로402번길 31,10801,37.9287694544,126.8579979815
파주시,초등학교,공립,웅담초등학교,031-958-6811,경기도 파주시 법원읍 웅담리 387-1번지 웅담초등학교,경기도 파주시 법원읍 수작골길 14,10806,37.9138543690,126.8956339442
파주시,초등학교,공립,임진초등학교,031-954-4046,경기도 파주시 문산읍 문산리 21번지,경기도 파주시 문산읍 문향로17번길 36,10823,37.8544107547,126.7847632830
파주시,초등학교,공립,장파초등학교,031-958-3047,경기도 파주시 파평면 장파리 348-1번지 장파초등학교,경기도 파주시 파평면 장마루5길 11,10801,37.9410132712,126.8376677356
파주시,초등학교,공립,지산초등학교,031-943-4209,경기도 파주시 와동동 1339-5번지 지산초등학교,경기도 파주시 경의로 1274,10895,37.7307557572,126.7615994995
파주시,초등학교,공립,청석초등학교,031-943-9710,경기도 파주시 다율동 983번지 청석초등학교,경기도 파주시 청석로 330,10875,37.7306796646,126.7193215637
파주시,초등학교,공립,탄현초등학교,031-942-8784,경기도 파주시 탄현면 축현리 489-1번지 탄현초등학교,경기도 파주시 탄현면 방촌로653번길 4,10858,37.8030031801,126.7173761322
파주시,초등학교,공립,파주대원초등학교,031-948-7022,경기도 파주시 조리읍 대원리 203번지,경기도 파주시 조리읍 대원로 30,10943,37.7270940563,126.8195071771
파주시,초등학교,공립,파주초등학교,031-952-4216,경기도 파주시 파주읍 파주리 492-3번지 파주초등학교 (파주초병설유치원),경기도 파주시 파주읍 우계로53번길 15,10835,37.8317490225,126.8142617658
파주시,초등학교,공립,한가람초등학교,031-807-1528,경기도 파주시 와동동 1318번지,경기도 파주시 금바위로 87,10895,37.7318164981,126.7560942494
파주시,초등학교,공립,해솔초등학교,031-944-2187,경기도 파주시 목동동 664번지 해솔초등학교,경기도 파주시 해솔로 40,10893,37.7263737580,126.7471852882
파주시,중학교,공립,동패중학교,031-807-1817,경기도 파주시 동패동 1765번지 동패중학교,경기도 파주시 교하로 381,10905,37.7082931881,126.7357369703
파주시,고등학교,공립,교하고등학교,031-949-8003,경기도 파주시 동패동 1707번지 교하고등학교,경기도 파주시 책향기로 180,10874,37.7224511162,126.7219049958
파주시,고등학교,사립,파주여자고등학교,031-943-2504,경기도 파주시 월롱면 영태리 535번지,경기도 파주시 월롱면 함영골길 10,10945,37.7748342239,126.7868133576
파주시,초등학교,공립,금릉초등학교,031-8071-9009,경기도 파주시 금촌동 994번지 금릉초등학교,경기도 파주시 후곡로 56,10920,37.7522570473,126.7728767547
파주시,초등학교,공립,동패초등학교,031-949-7344,경기도 파주시 동패동 1795번지 동패초등학교,경기도 파주시 교하로 272,10901,37.7170965838,126.7402080127
파주시,중학교,공립,교하중학교,031-941-1505,경기도 파주시 동패동 1706번지 교하중학교,경기도 파주시 책향기로 194,10874,37.7224573357,126.7207366949
파주시,중학교,공립,문산중학교,031-943-2645,경기도 파주시 야동동 361번지 문산중학교,경기도 파주시 평화로 190,10849,37.7718925098,126.7612388885
파주시,중학교,공립,봉일천중학교,031-956-5900,경기도 파주시 조리읍 봉일천리 257번지 봉일천중학교,경기도 파주시 조리읍 두루봉로 47,10938,37.7479769648,126.8130335921
파주시,중학교,공립,어유중학교,031-958-3816,경기도 파주시 적성면 어유지리 306번지,경기도 파주시 적성면 율곡로 2875,10804,37.9937871104,126.9875701647
파주시,중학교,공립,탄현중학교,031-942-8132,경기도 파주시 탄현면 축현리 577-1번지,경기도 파주시 탄현면 열살미길 10,10846,37.8045029410,126.7228775505
파주시,중학교,공립,한가람중학교,031-950-7900,경기도 파주시 와동동 1316번지 한가람중학교,경기도 파주시 금바위로 77,10895,37.7307632653,126.7565174644
파주시,중학교,사립,광탄중학교,031-956-0010,경기도 파주시 광탄면 신산리 232번지,경기도 파주시 광탄면 혜음로1128번길 16,10948,37.7830849972,126.8486678749
파주시,중학교,사립,문산수억중학교,031-952-2401,경기도 파주시 파주읍 봉서리 291-3번지 문산수억중학교,경기도 파주시 파주읍 우계로 357,10836,37.8528290023,126.8021525031
파주시,중학교,사립,율곡중학교,031-958-0834,경기도 파주시 법원읍 법원리 378번지 율곡중학교,경기도 파주시 법원읍 사임당로905번길 10,10826,37.8486126232,126.8811172064
파주시,고등학교,공립,문산제일고등학교,031-950-9400,경기도 파주시 야동동 361번지,경기도 파주시 평화로 190,10849,37.7718925098,126.7612388885
파주시,고등학교,공립,운정고등학교,031-950-7311,경기도 파주시 목동동 1146번지 운정고등학교,경기도 파주시 와석순환로 267,10891,37.7217364195,126.7361537379
파주시,고등학교,사립,문산수억고등학교,031-952-2666,경기도 파주시 파주읍 봉서리 291-3번지,경기도 파주시 파주읍 우계로 357,10836,37.8528290023,126.8021525031
파주시,고등학교,사립,세경고등학교,031-950-9920,경기도 파주시 파주읍 연풍리 산83-13번지,경기도 파주시 파주읍 술이홀로 379,10834,37.8323059177,126.8308108690
파주시,고등학교,사립,파주고등학교,031-952-2648,경기도 파주시 문산읍 당동리 140번지 파주고등학교,경기도 파주시 문산읍 독산로31번길 39,10821,37.8599355972,126.7810652140
파주시,초등학교,공립,갈현초등학교,031-945-9394,경기도 파주시 탄현면 갈현리 653-1번지,경기도 파주시 탄현면 평화로591번길 76,10860,37.7715869299,126.7172699704
파주시,초등학교,공립,교하초등학교,031-941-4706,경기도 파주시 교하동 337번지,경기도 파주시 동편길 13,10867,37.7535911535,126.7469895286
파주시,초등학교,공립,금신초등학교,031-941-1931,경기도 파주시 금촌동 369-1번지 금신초등학교,경기도 파주시 금신초교길 10,10854,37.7668954434,126.7718213396
파주시,초등학교,공립,대성동초등학교,031-952-5006,경기도 파주시 군내면 조산리 산32번지 대성동초등학교,경기도 파주시 군내면 대성동길 150,10800,37.9433181364,126.6804297881
파주시,초등학교,공립,덕암초등학교,031-941-4209,경기도 파주시 조리읍 뇌조리 457-1번지,경기도 파주시 조리읍 등원로 199,10949,37.7649248710,126.8193457192
파주시,초등학교,공립,두일초등학교,031-946-2161,경기도 파주시 동패동 1743번지 두일초등학교,경기도 파주시 책향기숲길 47,10885,37.7197009983,126.7135449299
파주시,초등학교,공립,마지초등학교,031-959-1031,경기도 파주시 적성면 마지리 60-4번지 마지초등학교,경기도 파주시 적성면 칠중1길 39,10803,37.9521269835,126.9194374651
파주시,초등학교,공립,문산동초등학교,031-952-2677,경기도 파주시 문산읍 선유리 788-1번지 문산동초등학교,경기도 파주시 문산읍 선유울3길 85,10812,37.8653272528,126.7982319896
파주시,초등학교,공립,법원초등학교,031-958-0267,경기도 파주시 법원읍 법원리 500번지 법원초등학교,경기도 파주시 법원읍 술이홀로 970-9,10826,37.8564405367,126.8799225767
파주시,초등학교,공립,봉일천초등학교,031-941-4120,경기도 파주시 조리읍 봉일천리 191-6번지 봉일천초등학교,경기도 파주시 조리읍 통일로 333,10937,37.7446515917,126.8070060659
