시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드
의정부시,스마일당구장,20190130,,13,영업중,,,,11785,"경기도 의정부시 용민로 27, 2층 (용현동)",경기도 의정부시 용현동 268-35번지 ,11785,37.7353459816,127.0817034965,,207137.34755046     ,470332.605105415    ,당구장업,사립,
의정부시,수당구클럽,20190131,,13,영업중,,,,11697,"경기도 의정부시 시민로122번길 5, 2층 (의정부동)",경기도 의정부시 의정부동 132-7번지 ,11697,37.7379852,127.0486585,,204224.74599586     ,470623.946577193    ,당구장업,사립,
의정부시,제이당구클럽,20190918,,13,영업중,,,,11695,"경기도 의정부시 태평로 95, 지층 (의정부동)",경기도 의정부시 의정부동 150-7번지 ,11695,37.7409843586,127.0512925695,,204456.554101463    ,470955.757324737    ,당구장업,사립,
의정부시,A플러스 당구장,20161021,,13,영업중,,,,11803,경기도 의정부시 용현로 103 (민락동),경기도 의정부시 민락동 732-14번지 ,11803,37.7414325369,127.0873486253,,207635.542842602    ,471008.212979344    ,당구장업,사립,
의정부시,스타당구장,20160801,,13,영업중,,,,11730,"경기도 의정부시 발곡로 26, 4층 (신곡동, 미리타운)",경기도 의정부시 신곡동 720-4번지 ,11730,37.7309628,127.0577633,,205028.944998393    ,469843.998660666    ,당구장업,사립,
의정부시,킹당구클럽,20081203,,13,영업중,,,,,"경기도 의정부시 범골로 110 (의정부동,3층)",경기도 의정부시 의정부동 550-7번지 3층 ,480849,37.7345884167,127.0383431092,,203312.601849486    ,470235.392948412    ,당구장업,사립,
의정부시,스카이당구장,20110216,,13,영업중,,,,,"경기도 의정부시 평화로542번길 8 (의정부동,3층)",경기도 의정부시 의정부동 196-9번지 3층,480843,37.7401208,127.0478430,,204153.775261219,470861.430709846,당구장업,사립,
의정부시,미래당구장,20161025,,13,영업중,,,,11691,"경기도 의정부시 호국로 1276, 지하층 (의정부동)",경기도 의정부시 의정부동 207-1번지 지하층,11691,37.7432118583,127.0457686647,,203968.266788079    ,471203.548643704    ,당구장업,사립,
의정부시,힐탑당구장,20180419,,13,영업중,,,,11692,경기도 의정부시 평화로562번길 42 (의정부동),경기도 의정부시 의정부동 191-1번지 ,11692,37.7420933148,127.0493532063,,204285.565309948    ,471078.725362649    ,당구장업,사립,
의정부시,허리우드당구장,20150325,,13,영업중,,,,11813,경기도 의정부시 오목로205번길 30 (민락동),경기도 의정부시 민락동 410-1번지,480860,37.7454882,127.0973490,,208508,471458,당구장업,사립,
의정부시,캐롬당구장,20070903,,13,영업중,,,,11738,"경기도 의정부시 동일로466번길 17, 3층 (신곡동)",경기도 의정부시 신곡동 358-2번지 3층,11738,37.7293760,127.0601556,,205238.364351591,469669.199904717,당구장업,사립,N
의정부시,스타당구장,20080710,,13,영업중,,837-7667,,,"경기도 의정부시 평화로 203 (호원동,아성빌딩 3층)",경기도 의정부시 호원동 454-24번지 아성빌딩 3층,480856,37.7099658,127.0475753,,204130.001446265,467511.724426166,당구장업,사립,
의정부시,엘당구클럽,20171208,,13,영업중,,,,11612,"경기도 의정부시 비우로 67, 3층 (녹양동)",경기도 의정부시 녹양동 83-13번지 태경빌딩,11612,37.7582884,127.0343499,,202963.820812771,472874.634646723,당구장업,사립,
의정부시,OK 당구장,20110517,,13,영업중,,,,11652,경기도 의정부시 신흥로 204 (의정부동),경기도 의정부시 의정부동 572-2번지,480850,37.7341850,127.0436874,,203787.22,470200.205,당구장업,사립,
의정부시,승도당구장,20030402,,13,영업중,,848-7796,,,경기도 의정부시 평화로 635 (의정부동),경기도 의정부시 의정부동 235-17번지 ,480844,37.7485999410,127.0447392397,,203877.860464049    ,471799.285751954    ,당구장업,사립,
의정부시,알포인트당구클럽,20170713,,13,영업중,,,,11613,경기도 의정부시 녹양로 64 (녹양동),경기도 의정부시 녹양동 354-2번지,11613,37.7566760,127.0331804,,202859.596064244,472696.427829107,당구장업,사립,
의정부시,홈+당구클럽,20070723,,13,영업중,,,,,"경기도 의정부시 청사로 37  (금오동,신세계플라자 804)",경기도 의정부시 금오동 473-3번지 신세계플라자 804,480865,37.7514263,127.0698175,,206087.860061554,472116.57310828,당구장업,사립,N
의정부시,우성당구장,20010329,,13,영업중,,879-0158,,,경기도 의정부시 안말로85번길 20  (호원동),경기도 의정부시 호원동 445-5번지,480856,37.7154342,127.0486220,,204222.260625535,468118.770387264,당구장업,사립,N
의정부시,CROSS당구장,20080807,,13,영업중,,852-7150,,,"경기도 의정부시 추동로91번길 8  (신곡동,2층)",경기도 의정부시 신곡동 756-4번지 2층,480070,37.7477626,127.0640957,,205585.095484417,471708.943445091,당구장업,사립,N
의정부시,그린당구장,20060503,,13,영업중,,853-2926,,,"경기도 의정부시 청사로47번길 7-28 (금오동,그린프라자 4층 402호)",경기도 의정부시 금오동 472-4번지 그린프라자 4층 402호,480865,37.7515169,127.0689893,,206015.247201574,472124.398631724,당구장업,사립,
의정부시,피망당구장,20080617,,13,영업중,,,,,"경기도 의정부시 동일로 671 (금오동,3층)",경기도 의정부시 금오동 380-2번지 3층,480823,37.7477047,127.0531577,,204619.905013793,471702.789974497,당구장업,사립,
의정부시,코스모스당구클럽,20170926,,13,영업중,,,,11631,"경기도 의정부시 호동로 67, 2층 6호 (호원동, 화성프라자)",경기도 의정부시 호원동 326-6번지 ,11631,37.7278514,127.0432415,,203747.064323036    ,469498.514417136    ,당구장업,사립,
의정부시,세이당구장,20090626,,13,영업중,,,,,"경기도 의정부시 부용로 95  (금오동,203,4호)","경기도 의정부시 금오동 471-4번지 203,4호 ",480865,37.7510936,127.0686485,,205986.176018776    ,472078.139309518    ,당구장업,사립,
의정부시,코리아당구클럽,20160524,,13,영업중,,,,11808,"경기도 의정부시 용현로 152, 201호 (민락동)",경기도 의정부시 민락동 700-1번지 ,11808,37.7404555903,127.0926457591,,208100.984261295    ,470901.678200317    ,당구장업,사립,
의정부시,당구의신,20190418,,13,영업중,,,,11792,"경기도 의정부시 오목로18번길 10, 4층 (용현동)",경기도 의정부시 용현동 56-5번지 ,11792,37.7322080,127.0855344,,207476.719485126    ,469984.138126699    ,당구장업,사립,
의정부시,노블레스 빌리어드,20160322,,13,영업중,,,,11751,"경기도 의정부시 호국로 1426, 3층 (금오동, 태진빌딩)",경기도 의정부시 금오동 463-10번지,11751,37.7492601,127.0601823,,205238.988848706,471874.249343231,당구장업,사립,
의정부시,둘리당구장,20060901,,13,영업중,,,,480826,"경기도 의정부시 비우로 102, 지하1층 (녹양동)",경기도 의정부시 녹양동 327 ,480826,37.7582381620,127.0381053556,,203286.777372975    ,472858.78594517     ,당구장업,사립,
의정부시,유한 당구장,20171219,,13,영업중,,,,11649,"경기도 의정부시 둔야로17번길 22, 4층 (의정부동)",경기도 의정부시 의정부동 491-9번지,11649,37.7375382,127.0383799,,203317.608057889,470572.815866209,당구장업,사립,
의정부시,잘마자당구장,20070129,,13,영업중,,,,,"경기도 의정부시 승지로 13  (민락동,만복빌딩 4층)",경기도 의정부시 민락동 607번지 만복빌딩 4층,480861,37.7382407,127.0906804,,207926.642586169,470655.647188209,당구장업,사립,N
의정부시,일번지 당구장,20180928,,13,영업중,,,,11693,"경기도 의정부시 태평로108번길 8, 3층 (의정부동)",경기도 의정부시 의정부동 26-1번지,11693,37.7419030,127.0519852,,204517.123945968,471057.709365262,당구장업,사립,
의정부시,삑사리당구장,20030402,,13,영업중,,,,,"경기도 의정부시 태평로 99  (의정부동,2층)",경기도 의정부시 의정부동 150-1번지 2층,480842,37.7411825,127.0512926,,204455.855145062,470979.345050926,당구장업,사립,N
의정부시,현대당구클럽,20080917,,13,영업중,,848-2276,,,"경기도 의정부시 호국로 1147  (가능동,지하1층)",경기도 의정부시 가능동 706-35번지 지하1층,480816,37.7429820,127.0311553,,202681.909773444,471177.568709956,당구장업,사립,
의정부시,1층당구클럽,20080318,,13,영업중,,,,,"경기도 의정부시 가능로119번길 17  (가능동,1층)",경기도 의정부시 가능동 644-8번지 1층,480814,37.7475731,127.0437628,,203793.328137234,471687.093971557,당구장업,사립,N
의정부시,당구나라,20160512,,13,영업중,,,,11740,경기도 의정부시 추동로19번길 7 (신곡동),경기도 의정부시 신곡동 673-3번지 ,11740,37.7434954221,127.0576515023,,205012.101738725    ,471226.57869118     ,당구장업,사립,
의정부시,하이런 당구클럽,20170927,,13,영업중,,,,11689,"경기도 의정부시 태평로 135, 3층 (의정부동)",경기도 의정부시 의정부동 214-66번지,11689,37.7443991,127.0508523,,204416.871070173,471334.904241038,당구장업,사립,
의정부시,제일당구장,20180531,,13,영업중,,,,11695,"경기도 의정부시 태평로89번길 18, 2층 (의정부동)",경기도 의정부시 의정부동 157-20번지,11695,37.7404891,127.0506001,,204395.863780776,470900.353455362,당구장업,사립,
의정부시,위너스당구클럽,20110517,,13,영업중,,,,11808,"경기도 의정부시 용현로 148, 지하층 (민락동)",경기도 의정부시 민락동 705-4번지,480861,37.7405459,127.0922374,,208064.694062741,470911.13799597,당구장업,사립,
의정부시,캠퍼스당구장,20110331,,13,영업중,,070-4064-2763,,480816,경기도 의정부시 호국로1111번길 13 (가능동),경기도 의정부시 가능동 697-28번지 지하1층,480816,37.7434874,127.0270483,,202318.70742222,471233.223855181,당구장업,사립,
의정부시,폴리당구클럽,20160617,,13,영업중,,,,11813,"경기도 의정부시 오목로225번길 147, 301, 302호 (민락동)",경기도 의정부시 민락동 808-4번지 ,11813,37.7452373409,127.0956468784,,208366.333241529    ,471429.753698083    ,당구장업,사립,
의정부시,K당구클럽,20100713,,13,영업중,,,,,"경기도 의정부시 의정로 166 (가능동,2F)",경기도 의정부시 가능동 669-23번지 2F,480815,37.7475940,127.0345950,,202985.185065067,471687.874899224,당구장업,사립,
의정부시,우리당구장,20091013,,13,영업중,,031-851-7998,,,"경기도 의정부시 청사로 49, 504호 (금오동,금강프라자)",경기도 의정부시 금오동 470-5번지 금강프라자 504호,480865,37.7525708,127.0693760,,206049.723978521,472244.225388515,당구장업,사립,
의정부시,한미당구클럽,20180320,,13,영업중,,,,11661,"경기도 의정부시 흥선로 63-2, 2층 (가능동)",경기도 의정부시 가능동 719-21 ,11661,37.7436035079,127.0342350379,,202948.780679956    ,471237.442937605    ,당구장업,사립,
의정부시,비발디 당구장,20180821,,13,영업중,,,,11789,"경기도 의정부시 충의로 43, 태원빌딩 3층 (용현동)",경기도 의정부시 용현동 17번지 태원빌딩 ,11789,37.7356573,127.0874781,,207648.165874912    ,470365.37513567     ,당구장업,사립,
의정부시,7당구클럽,20170412,,13,영업중,,,,11813,"경기도 의정부시 오목로205번길 1, 7층 3호 (민락동)",경기도 의정부시 민락동 804번지 ,11813,37.7445955606,127.0980642187,,208575.947869593    ,471353.082423969    ,당구장업,사립,
의정부시,청풍당구장,19940707,,13,영업중,,845-5979,,11789,경기도 의정부시 충의로57번길 31 (용현동),경기도 의정부시 용현동 33-6번지,11789,37.7361271,127.0855614,,207479.227677482,470419.386366734,당구장업,사립,
의정부시,k-3 당구장,20030510,,13,영업중,,,,,"경기도 의정부시 부용로219번길 21  (용현동,4층)",경기도 의정부시 용현동 545-10번지 4층,480859,37.7499059,127.0809587,,207071.255661031,471947.041525236,당구장업,사립,N
의정부시,당구나라,20080502,,13,영업중,,,,,"경기도 의정부시 평화로562번길 30  (의정부동,3층)",경기도 의정부시 의정부동 191-6번지 3층,480843,37.7420125,127.0485703,,204217.735242674,471071.313884286,당구장업,사립,N
의정부시,뉴메이저당구장,20080502,,13,영업중,,,,,"경기도 의정부시 청사로47번길 15 (금오동,골드피아 6층 603,604호)","경기도 의정부시 금오동 472-1번지 골드피아 6층 603,604호",480865,37.7520396,127.0687855,,205998.125580143,472183.157353352,당구장업,사립,
의정부시,노블쉐빌로뜨,20180521,,13,영업중,,,,11813,"경기도 의정부시 천보로 68, 월드투타워 2층 (민락동)",경기도 의정부시 민락동 805 ,11813,37.7454473184,127.0941209284,,208228.520689409    ,471445.862093797    ,당구장업,사립,
의정부시,필드당구장,20170731,,13,영업중,,,,11698,"경기도 의정부시 태평로 2, 4층 (의정부동)",경기도 의정부시 의정부동 99-5번지,11698,37.7332102,127.0482926,,204193.022858392,470093.527460737,당구장업,사립,
의정부시,블랙 당구 클럽,20120510,,13,영업중,,,,11748,경기도 의정부시 시민로 243 (신곡동),경기도 의정부시 신곡동 445-1번지 3층,480831,37.7359342,127.0618170,,205384.810445045,470395.387837728,당구장업,사립,
의정부시,오캐당구장,20031112,,13,영업중,,8218218,,,경기도 의정부시 가능로 157  (의정부동),경기도 의정부시 의정부동 217-34번지,480844,37.7471209,127.0485734,,204215.966319348,471636.22034465,당구장업,사립,N
의정부시,쇼당구장,20091103,,13,영업중,,,,,"경기도 의정부시 시민로121번길 63 (의정부동,3층전체)",경기도 의정부시 의정부동 159-10번지 3층전체,480842,37.7410119,127.0499878,,204341.5389755,470958.127699808,당구장업,사립,
의정부시,큐 당구장,20110609,,13,영업중,,,,,경기도 의정부시 금신로 323  (신곡동),경기도 의정부시 신곡동 522-1번지,480833,37.7447638,127.0613475,,205342.598361484,471374.828855813,당구장업,사립,
의정부시,맥당구장,20200812,,13,영업중,,,,11808,"경기도 의정부시 용현로 154, 5층 (민락동)",경기도 의정부시 민락동 700-2 ,11808,37.7405224268,127.0930582282,,208130.684062515    ,470893.982516674    ,당구장업,사립,
의정부시,마스타당구클럽,20190726,,13,영업중,,,,11624,"경기도 의정부시 의정로22번길 43, 창성오피스텔 (의정부동)",경기도 의정부시 의정부동 521-11번지 ,11624,37.7349347587,127.0375958973,,203249.789815951    ,470284.806311105    ,당구장업,사립,
의정부시,B.B당구장,20090923,,13,영업중,,,,,"경기도 의정부시 경의로 84  (의정부동,4층전체)",경기도 의정부시 의정부동 591-7번지 4층전체,480850,37.7327070,127.0447416,,203879.089590652,470038.394523066,당구장업,사립,
의정부시,BB당구장,20190726,,13,영업중,,,,11655,"경기도 의정부시 경의로 84, 삼성빌딩 4층 (의정부동)",경기도 의정부시 의정부동 591-7번지 삼성빌딩 ,11655,37.7327070743,127.0447416380,,203879.089590652    ,470038.394523066    ,당구장업,사립,
의정부시,피망당구장,20170623,,13,영업중,,,,11749,"경기도 의정부시 동일로 671, 3층 (금오동)",경기도 의정부시 금오동 380-2 ,11749,37.7477781504,127.0532558704,,204619.905013793    ,471702.789974497    ,당구장업,사립,
의정부시,파라다이스당구장,20010329,,13,영업중,,877-7290,,,경기도 의정부시 망월로 17  (호원동),경기도 의정부시 호원동 119-42번지,480854,37.7079031,127.0462699,,204014.283907202,467285.023106427,당구장업,사립,N
의정부시,삼화당구장,20030307,,13,영업중,,,,,"경기도 의정부시 흥선로 77 (가능동,2층)",경기도 의정부시 가능동 739번지 2층,480812,37.7428998,127.0354893,,203064.137471681,471168.530270517,당구장업,사립,
의정부시,K2당구클럽,20130404,,13,영업중,,,,11613,경기도 의정부시 비우로 100 (녹양동),경기도 의정부시 녹양동 326-5번지 지하1층 ,480826,37.7581252,127.0378223,,203269.332625966    ,472857.46914463     ,당구장업,사립,
의정부시,엔세이당구장,20050521,,13,영업중,,,,,"경기도 의정부시 비우로 62 (녹양동,3층)",경기도 의정부시 녹양동 154-40번지 3층 ,480826,37.7578201455,127.0335440264,,202891.63362578     ,472824.046419799    ,당구장업,사립,
의정부시,의정부당구회관,20101215,,13,영업중,,,,,"경기도 의정부시 둔야로33번길 8 (의정부동,3층)",경기도 의정부시 의정부동 485-6번지 3층,480848,37.7390696,127.0392428,,203394.39548687,470743.126141281,당구장업,사립,
의정부시,필로스당구장,19990915,,13,영업중,,846-2985,,,경기도 의정부시 시민로121번길 60 (의정부동),경기도 의정부시 의정부동 158-4번지 ,480842,37.7407325650,127.0501238376,,204366.546753432    ,470924.282549264    ,당구장업,사립,
의정부시,쎄이당구클럽,20090511,,13,영업중,,,,,"경기도 의정부시 충의로57번길 6 (용현동,2층)",경기도 의정부시 용현동 9-1번지 2층 ,480837,37.7370453,127.0867083,,207578.778423248    ,470521.02593847     ,당구장업,사립,
의정부시,세븐당구클럽,20070725,,13,영업중,,,,,"경기도 의정부시 오목로 126 (민락동,5층)",경기도 의정부시 민락동 544번지 5층 ,480861,37.7386797,127.0938688,,208209.146517607    ,470704.126199749    ,당구장업,사립,
의정부시,마블당구장,20170726,,13,영업중,,,,11770,"경기도 의정부시 용민로 397, 4층 (낙양동)",경기도 의정부시 낙양동 737-2번지,11770,37.7554307,127.1124199,,209839.865427719,472566.792769828,당구장업,사립,
의정부시,힐링당구장,20100826,,13,영업중,,,,11803,"경기도 의정부시 용현로105번길 37, 2층 (민락동)",경기도 의정부시 민락동 733-3번지 ,11803,37.7429825,127.0868171,,207587.889700481    ,471180.195327247    ,당구장업,사립,
의정부시,탑 빌리어드 클럽,20151118,,13,영업중,,,,11700,"경기도 의정부시 평화로 437, 3층 (의정부동)",경기도 의정부시 의정부동 385-1번지,11700,37.7309851,127.0476787,,204139.78,469845.44,당구장업,사립,
의정부시,황금당구클럽,20061129,,13,영업중,,826-3978,,,"경기도 의정부시 시민로 39  (의정부동,대정프라자 203, 204)","경기도 의정부시 의정부동 486-7번지 대정프라자 203, 204",480848,37.7384839,127.0394354,,203411.254704141,470677.929287169,당구장업,사립,
의정부시,민락당구장,20170802,,13,영업중,,,,11803,"경기도 의정부시 용현로105번길 33, 3층 2호 (민락동, 이프라자)",경기도 의정부시 민락동 733-4번지,11803,37.7427392,127.0868962,,207595.682065347,471152.781491269,당구장업,사립,
의정부시,민락당구클럽,20160531,,13,영업중,,,,11813,"경기도 의정부시 오목로205번길 35, 5층 (민락동, 진산프라자2)",경기도 의정부시 민락동 812-1번지,11813,37.7452635,127.0966453,,208454.894650329,471433.299643639,당구장업,사립,
의정부시,토마토당구클럽,20090108,,13,영업중,,,,11638,"경기도 의정부시 외미로 94, 2층 203호 (호원동)",경기도 의정부시 호원동,480853,37.7239853,127.0459277,,203985.199222021,469067.956620464,당구장업,사립,
의정부시,정도당구장,20090227,,13,영업중,,848-2822,,11747,경기도 의정부시 능곡로26번길 45 (신곡동),경기도 의정부시 신곡동 485-1번지 나동 1층,480833,37.7405380,127.0620135,,205401.686213828,470908.246067946,당구장업,사립,
의정부시,범이당구장,20130321,,13,영업중,,,,480844,경기도 의정부시 평화로 633-3 (의정부동),경기도 의정부시 의정부동 236-9번지 3층 ,480844,37.7482395187,127.0448525014,,203887.929788272    ,471761.257757307    ,당구장업,사립,
의정부시,1박2일 당구장,20090302,,13,영업중,,,,,"경기도 의정부시 동일로472번길 10 (신곡동,2층)",경기도 의정부시 신곡동 352-77번지 2층,480830,37.7302412,127.0596232,,205190.970736934,469763.771853715,당구장업,사립,
의정부시,한솔당구클럽,20040830,,13,영업중,,031-852-0908,,11757,"경기도 의정부시 부용로95번길 10, 한솔프라자 4층 (금오동)",경기도 의정부시 금오동 471-3 한솔프라자 ,11757,37.7514317243,127.0686379927,,205977.405739991    ,472107.947957988    ,당구장업,사립,
의정부시,캐롬당구장,20140331,,13,영업중,,031-871-9983,,11631,"경기도 의정부시 신흥로119번길 54, 203,204호 (호원동)","경기도 의정부시 호원동 339-13번지 203,204호 ",480867,37.7270415023,127.0404280218,,203499.555691665    ,469407.373783091    ,당구장업,사립,
의정부시,드림당구장,20080115,,13,영업중,,,,11785,"경기도 의정부시 용민로 70, 204, 205, 206호 (용현동, 비콘드림시티오피스텔)",경기도 의정부시 용현동 10-3번지 ,11785,37.7368476012,127.0860387733,,207519.221133633    ,470500.550673177    ,당구장업,사립,
의정부시,엘당구클럽,20140303,,13,영업중,,,,11693,"경기도 의정부시 태평로118번길 22, 2층 (의정부동)",경기도 의정부시 의정부동 22-9번지 2층,480840,37.7428216,127.0527913,,204587.699469855,471159.834847668,당구장업,사립,
의정부시,퀸당구장,20100305,,13,영업중,,,,,"경기도 의정부시 평화로 195 (호원동,B1)",경기도 의정부시 호원동 454-28번지 B1 ,480856,37.7092089685,127.0477109757,,204141.73200803     ,467430.435350561    ,당구장업,사립,
의정부시,덕수당구장,19911206,,13,영업중,,872-4218,,11785,경기도 의정부시 용민로 21 (용현동),경기도 의정부시 용현동 268-2번지,11785,37.7350400,127.0811246,,207086.119564761,470298.057329006,당구장업,사립,
의정부시,BM당구장,20100503,,13,영업중,,,,,"경기도 의정부시 오목로 37 (용현동,5층)",경기도 의정부시 용현동 24-6번지 5층,480836,37.7334053,127.0869311,,207599.212611173,470116.104136615,당구장업,사립,
의정부시,Q1당구장,20160722,,13,영업중,,871-3668,,11712,"경기도 의정부시 평화로 174, 2층 (호원동)",경기도 의정부시 호원동 463-18번지,11712,37.7072445,127.0485489,,204216.314985687,467209.263145993,당구장업,사립,
의정부시,캐롬당구클럽,20170914,,13,영업중,,,,11813,"경기도 의정부시 오목로205번길 61, 5층 (민락동, 로데오프라자)",경기도 의정부시 민락동 813-2번지 ,11813,37.7459042,127.0954321,,208345.356388791    ,471505.494298834    ,당구장업,사립,
의정부시,비발디당구장,20030530,,13,영업중,,,,,"경기도 의정부시 충의로 43 (용현동,태원빌딩 3층)",경기도 의정부시 용현동 17번지 태원빌딩 3층 ,480836,37.7356573144,127.0874781993,,207648.165874912    ,470365.37513567     ,당구장업,사립,
의정부시,부광당구장,20050506,,13,영업중,,,,,"경기도 의정부시 동일로 671  (금오동,3층)",경기도 의정부시 금오동 380-2번지 3층,480823,37.7477047,127.0531577,,204619.905013793,471702.789974497,당구장업,사립,N
의정부시,동네 당구장,20170511,,13,영업중,,031-874-7088,,11658,"경기도 의정부시 호국로1111번길 3, 지하동 1층 (가능동)",경기도 의정부시 가능동 697-37번지 지하동1층,11658,37.7431000244,127.0272070644,,202333.882142703    ,471189.654237973    ,당구장업,사립,
의정부시,백두산당구장,20090511,,13,영업중,,,,,"경기도 의정부시 회룡로192번길 38  (장암동,장암빌딩 3층)",경기도 의정부시 장암동 24-1번지 장암빌딩 3층,480030,37.7247922,127.0556830,,204844.356121583,469158.144764966,당구장업,사립,
의정부시,소림 당구장,20070502,,13,영업중,,,,,"경기도 의정부시 태평로 96  (의정부동,4층)",경기도 의정부시 의정부동 34-9번지 4층 ,480840,37.7409301,127.0517350,,204496.710163079    ,470950.138374687    ,당구장업,사립,
의정부시,금호당구장,20131123,,13,영업중,,,,11775,경기도 의정부시 장곡로628번길 26 (신곡동),경기도 의정부시 신곡동 765-5번지 금오프라자 ,480864,37.7494336904,127.0725389968,,206328.811517162    ,471895.405745947    ,당구장업,사립,
의정부시,나이스당구장,20070822,,13,영업중,,,,11784,경기도 의정부시 용민로7번길 11 (용현동),경기도 의정부시 용현동 407-4번지,11784,37.7346268,127.0792069,,206918.826678923,470252.853180099,당구장업,사립,
의정부시,프로당구장,20081008,,13,영업중,,,,,"경기도 의정부시 호국로 1336 (의정부동,메트로빌딩 4층)",경기도 의정부시 의정부동 16-1번지 메트로빌딩 4층 ,480840,37.7439841264,127.0522929547,,204544.135021253    ,471287.903852171    ,당구장업,사립,
의정부시,오렌지2당구클럽,20160530,,13,영업중,,,,11610,"경기도 의정부시 체육로 306-14, 7층 (녹양동, 센츄럴프라자)",경기도 의정부시 녹양동 412-10번지,11610,37.7601242,127.0413979,,203574.4493578,473110.888442533,당구장업,사립,
의정부시,빌리브당구타운,20140728,,13,영업중,,,,11650,"경기도 의정부시 범골로157번길 25-20, 3층 (의정부동)",경기도 의정부시 의정부동 507-9번지 ,11650,37.7372128799,127.0417604962,,203616.6639817      ,470535.807333261    ,당구장업,사립,
의정부시,실크로드당구장,20070123,,13,영업중,,846-3907,,,"경기도 의정부시 추동로 9  (신곡동,302호)",경기도 의정부시 신곡동 673번지 302호,480833,37.7429279,127.0570120,,204960.460041954,471173.71076545,당구장업,사립,
의정부시,월드당구장,20000626,,13,영업중,,,,11711,"경기도 의정부시 평화로 201, 3층 (호원동)",경기도 의정부시 호원동 454-26 ,11711,37.7097300296,127.0476869805,,204134.930314784    ,467477.914279853    ,당구장업,사립,
의정부시,중앙당구장,20160212,,13,영업중,,,,11687,"경기도 의정부시 태평로 174, 3층 (의정부동)",경기도 의정부시 의정부동 216-15번지,11687,37.7476252,127.0492658,,204277.213358241,471693.387412636,당구장업,사립,
의정부시,VIP당구장,20020619,,13,영업중,,843-0483,,,경기도 의정부시 추동로19번길 9-5  (신곡동),경기도 의정부시 신곡동 673-2번지,480833,37.7433151,127.0574321,,204997.870845887,471215.019707054,당구장업,사립,
의정부시,로얄당구클럽,20141103,,13,영업중,,,,11693,"경기도 의정부시 태평로 122, 3층 (의정부동)",경기도 의정부시 의정부동 17-16번지,480840,37.7432635,127.0517365,,204495.061276046,471208.791416074,당구장업,사립,
의정부시,세븐당구장,20100625,,13,영업중,,,,,"경기도 의정부시 오목로14번길 7-3  (용현동,2F)",경기도 의정부시 용현동 230-2번지 2F,480838,37.7318480,127.0849895,,207427.430100927,469944.206066687,당구장업,사립,
의정부시,M당구장,20060501,,13,영업중,,,,,"경기도 의정부시 신흥로 223 (의정부동,4층)",경기도 의정부시 의정부동 503-3번지 4층 ,480848,37.7360682547,127.0429851155,,203725.665412317    ,470410.454809862    ,당구장업,사립,
의정부시,JJ당구클럽,20160912,,13,영업중,,,,11676,"경기도 의정부시 의정로 198, 6층 (가능동)",경기도 의정부시 가능동 603-15번지 6층,11676,37.7504862,127.0340969,,202941.211675267,472011.333010485,당구장업,사립,
의정부시,달인당구장,20120329,,13,영업중,,,,11697,경기도 의정부시 시민로 148 (의정부동),경기도 의정부시 의정부동 130-1번지,480841,37.7372905,127.0511313,,204443.037671203,470545.577886791,당구장업,사립,
의정부시,나인당구클럽,20091229,,13,영업중,,,,,"경기도 의정부시 호국로 1181 (가능동,5F전체)",경기도 의정부시 가능동 738-36 5F전체 ,480812,37.7434090303,127.0352010355,,203032.250494896    ,471218.039298053    ,당구장업,사립,
의정부시,블랙당구장,20060214,,13,영업중,,844-1989,,,"경기도 의정부시 추동로19번길 9-9 (신곡동,지층)",경기도 의정부시 신곡동 673-1번지 지층 ,480833,37.7432071,127.0572618,,204982.36562973     ,471202.085979409    ,당구장업,사립,
의정부시,큐당구장,20181025,,13,영업중,,031-838-7437,,11683,"경기도 의정부시 가능로 103, 3층 (가능동)",경기도 의정부시 가능동 647-26번지,11683,37.7469609,127.0424917,,203679.466623202,471618.535286196,당구장업,사립,
의정부시,1박2일당구클럽,20060329,,13,영업중,,,,,"경기도 의정부시 신흥로 201 (의정부동,(2층))",경기도 의정부시 의정부동 565-3번지 (2층),480850,37.7340140,127.0430974,,203735.702430161,470181.730747994,당구장업,사립,
의정부시,2%당구클럽,20160714,,13,영업중,,,,11649,"경기도 의정부시 둔야로17번길 15 (의정부동, 송화빌딩)",경기도 의정부시 의정부동 513-2번지 ,11649,37.7373396065,127.0388934960,,203358.523102495    ,470542.180112417    ,당구장업,사립,
의정부시,오캐당구장,20031114,,13,영업중,,821-8218,,,경기도 의정부시 가능로 157  (의정부동),경기도 의정부시 의정부동 217-34번지,480844,37.7471209,127.0485734,,204215.966319348,471636.22034465,당구장업,사립,N
의정부시,조은당구클럽,20110418,,13,영업중,,,,,"경기도 의정부시 외미로 95  (호원동,하나프라자 3층)",경기도 의정부시 호원동 51-2번지 하나프라자 3층,480857,37.7245169,127.0458486,,203977.280157742,469127.512906364,당구장업,사립,
의정부시,제일당구클럽,20180824,,13,영업중,,,,11671,경기도 의정부시 흥선로 134-1 (의정부동),경기도 의정부시 의정부동 427-21번지,11671,37.7415735,127.0417627,,203615.827612534,471019.341993925,당구장업,사립,
