시군명,사업장명,인허가일자,인허가취소일자,영업상태명,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적정보,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무소종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모정보,전통업소지정번호,전통업소주된음식,홈페이지URL
연천군,동아가요장,20031213,,폐업,폐업,20140724,,,,8328113,213.25,경기도 연천군 전곡읍 전곡로 175,경기도 연천군 전곡읍 전곡리 483-68번지 ,11028,38.0274828,127.0670041,룸살롱,205819.770493775    ,502755.806654713    ,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,213.25,,,
연천군,두암홀,19851209,,폐업,폐업,20100201,,,,,,,경기도 연천군 청산면 백의리 2번지 ,,38.0141244,127.1462483,스텐드바,212780.733047085    ,501282.788388223    ,스텐드바,0,0,,,상수도전용,,,,,,,,,N,0,,,
연천군,디오케이2 노래 타운,19990702,,영업/정상,영업,,,,,8331102,117.97,경기도 연천군 전곡읍 온골로53번길 6,경기도 연천군 전곡읍 전곡리 477-10 ,11028,38.0255941150,127.0674684848,룸살롱,205849.305802645    ,502539.075087049    ,룸살롱,,,,,,,,,,,,,,Y,117.97,,,
연천군,땡큐땡큐,20040812,,영업/정상,영업,,,,,8320900,92.77,경기도 연천군 전곡읍 은전로78번길 52 (B1),경기도 연천군 전곡읍 전곡리 336-23번지 B1 ,11033,38.0260042,127.0689732,룸살롱,205991.904184871    ,502594.632809019    ,룸살롱,,,,,,,,,,,,,,Y,92.77,,,
연천군,레드,19951129,,영업/정상,영업,,,,,031 833 2399,62.00,경기도 연천군 전곡읍 은전로77번길 13,경기도 연천군 전곡읍 전곡리 455-47 ,11029,38.0289216917,127.0679730568,기타,205894.423013518    ,502905.350729168    ,기타,,,,,,,,,,,,,,Y,62,,,
연천군,루비가요주점,19991101,,영업/정상,영업,,,,,8331020,125.46,경기도 연천군 군남면 군남로 117-2,경기도 연천군 군남면 진상리 624-9 ,11007,38.0580320297,127.0190038441,룸살롱,201592.92456423     ,506131.350207571    ,룸살롱,0,0,,,상수도전용,,,,,,,,,Y,125.46,,,
연천군,마리음악홀,20020429,,폐업,폐업,20040514,,,,,90.78,경기도 연천군 전곡읍 온골로 43 (전곡리),경기도 연천군 전곡읍 전곡리 302-18번지 ,11028,38.0245093,127.0678671,룸살롱,205896.316935836    ,502426.859544683    ,룸살롱,1,1,기타,을,상수도전용,,,,,,,,,N,90.78,,,
연천군,멜로디 가요주점,19970919,,폐업,폐업,20190516,,,,8355051,57.95,경기도 연천군 청산면 학담로 129-1,경기도 연천군 청산면 초성리 245-22번지 ,11023,38.0002897,127.0731740,간이주점,206362.914074405    ,499740.189393825    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,57.95,,,
연천군,무한도전노래하는장,20160905,,영업/정상,영업,,,,,3,81.67,경기도 연천군 연천읍 연천로260번길 5,경기도 연천군 연천읍 차탄리 60-10 ,11016,38.1001845880,127.0751611536,간이주점,206524.949683892    ,510820.498411788    ,간이주점,,,기타,,상수도전용,,,,,,,,,Y,81.67,,,
연천군,물보라,19851209,,영업/정상,영업,,,,,8323549,,경기도 연천군 전곡읍 온골로44번길 8-2,경기도 연천군 전곡읍 전곡리 470-15 2통8반 ,11028,38.0248047315,127.0684871584,스텐드바,206013.19749800000  ,502755.30735400000  ,스텐드바,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,뮬 가요장,20011217,,영업/정상,영업,,,,,,142.52,경기도 연천군 전곡읍 전곡로196번길 16,경기도 연천군 전곡읍 은대리 543-2번지 ,11029,38.0294197,127.0671995,룸살롱,205836.31502823     ,502971.258432445    ,룸살롱,,,,,,,,,,,,,,Y,142.52,,,
연천군,믈랑루즈가요주점,19981231,,폐업,폐업,20020522,,,,8328338,107.35,경기도 연천군 전곡읍 은전로86번길 53 (전곡리),경기도 연천군 전곡읍 전곡리 333-256번지 ,11034,38.0261478,127.0700097,간이주점,206084.464398805    ,502610.2319172      ,간이주점,,,,,,,,,,,,,,N,107.35,,,
연천군,미시촌,19851209,,영업/정상,영업,,,,,031 835 4034,,경기도 연천군 전곡읍 온골로44번길 8,경기도 연천군 전곡읍 전곡리 470-12번지 ,11028,38.0247883,127.0683343,간이주점,205933.381922057    ,502456.457225557    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,미즈리,19960118,,폐업,폐업,20060605,,,,8327336,38.20,경기도 연천군 전곡읍 은전로 72-5 (전곡리),경기도 연천군 전곡읍 전곡리 458-11번지 ,11033,38.0278428,127.0677220,간이주점,205882.961701297    ,502797.702647308    ,간이주점,0,0,,,상수도전용,,,,,,,,,N,38.2,,,
연천군,미지수가요주점,19851018,,폐업,폐업,20190516,,,,031 8349446,,경기도 연천군 연천읍 신망로6번길 7,경기도 연천군 연천읍 상리 141-10번지 ,11009,38.1337735,127.0786626,룸살롱,206835.317023258    ,514554.742575383    ,룸살롱,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,민들레주점,20010220,,폐업,폐업,20040315,,,,8326701,167.62,,경기도 연천군 전곡읍 전곡리 630-2번지 ,11027,,,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,167.62,,,
연천군,민속놀아마당,20000630,,폐업,폐업,20020105,,,,8358320,,경기도 연천군 백학면 청정로 514 (두일리),경기도 연천군 백학면 두일리 372-6번지 ,11048,38.0281171,126.9163786,카바레,192596.019164713    ,502829.058673306    ,카바레,,,,,,,,,,,,,,N,0,,,
연천군,바다노래주점,20080708,,영업/정상,영업,,,,,031 834 0274,62.12,경기도 연천군 연천읍 차현로 119 (1층),경기도 연천군 연천읍 차탄리 50-9번지 1층 ,11013,38.1019576622,127.0769871891,기타,206683.938040071    ,511018.164939023    ,기타,,,,,상수도전용,,,,,,,,,Y,62.12,,,
연천군,바이킹가요주점,19970707,,폐업,폐업,20090202,,,,8338341,101.58,,경기도 연천군 군남면 진상리 667-3번지 ,11007,38.0582203,127.0180930,스텐드바,201525.160811844    ,506167.423732497    ,스텐드바,0,0,,,상수도전용,,,,,,,,,N,101.58,,,
연천군,발렌타인,19960417,,영업/정상,영업,,,,,8325700,57.75,경기도 연천군 전곡읍 은전로 82-14,경기도 연천군 전곡읍 전곡리 454-40 ,11033,38.0281584232,127.0687409471,간이주점,205965.078624962    ,502822.781053323    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,57.75,,,
연천군,벤츠가요장,20030614,,영업/정상,영업,,,,,8325851,115.44,경기도 연천군 전곡읍 전곡로 138-7,경기도 연천군 전곡읍 468-5 ,11034,38.0247809518,127.0693760006,간이주점,206016.987503357    ,502447.367677508    ,간이주점,1,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,Y,115.44,,,
연천군,보 물 섬,19780622,,폐업,폐업,20061004,,,,031 8328800,204.18,,경기도 연천군 전곡읍 전곡리 648-5번지 ,,,,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,204.18,,,
연천군,비너스,20030212,,영업/정상,영업,,,,,8325111,110.00,경기도 연천군 전곡읍 전곡로 179,경기도 연천군 전곡읍 전곡리 483-147번지 ,11028,38.0278453361,127.0669311207,룸살롱,205798.851105884    ,502783.783203933    ,룸살롱,1,1,유흥업소밀집지역,기타,상수도전용,,,,,,,,,Y,110,,,
연천군,비무장지대,20010903,,폐업,폐업,20190516,,,,031 8320805,71.72,경기도 연천군 전곡읍 은전로77번길 21,경기도 연천군 전곡읍 전곡리 457-6번지 ,11029,38.0291221,127.0677231,룸살롱,205882.198202893    ,502939.328194564    ,룸살롱,1,1,기타,,상수도전용,,,,,,,,,Y,71.72,,,
연천군,비서실,19881108,,폐업,폐업,20030329,,,,031 8342433,,경기도 연천군 신서면 도대로7번길 21 (도신리),경기도 연천군 신서면 도신리 273-46번지 ,11000,38.1860755,127.1070464,간이주점,209316.571466681    ,520362.660325694    ,간이주점,,,,,,,,,,,,,,N,0,,,
연천군,비지니스,19870723,,폐업,폐업,20020524,,,,031 8325555,,,경기도 연천군 전곡읍 전곡리 480-10번지 ,,,,스텐드바,,,스텐드바,0,0,,,상수도전용,,,,,,,,,N,0,,,
연천군,빨간여우,20000626,,폐업,폐업,20190516,,,,8347166,95.56,경기도 연천군 신서면 연신로 1157,경기도 연천군 신서면 도신리 273-62번지 ,11000,38.1851023,127.1072733,스텐드바,209335.660085487    ,520256.146336136    ,스텐드바,0,0,,,상수도전용,,,,,,,,,Y,95.56,,,
연천군,샤갈,20020327,,폐업,폐업,20040305,,,,031 8329662,58.37,경기도 연천군 전곡읍 온골로 52 (전곡리),경기도 연천군 전곡읍 전곡리 469-20번지 ,11028,38.0253651,127.0679818,룸살롱,205904.772788676    ,502521.197454618    ,룸살롱,0,3,기타,,상수도전용,,,,,,,,,N,58.37,,,
연천군,샤갈,20040422,,영업/정상,영업,,,,,8331126,55.90,경기도 연천군 전곡읍 온골로 52,경기도 연천군 전곡읍 전곡리 469-20 ,11028,38.0254339405,127.0680277191,룸살롱,205904.772788676    ,502521.197454618    ,룸살롱,,,,,,,,,,,,,,Y,55.9,,,
연천군,샤넬,20011107,,폐업,폐업,20120627,,,,,172.48,경기도 연천군 군남면 청정로 2162,경기도 연천군 군남면 황지리 646-2번지 ,11008,38.0349754,127.0266767,룸살롱,202279.408035214    ,503587.580486675    ,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,172.48,,,
연천군,수 청,20030326,,폐업,폐업,20040315,,,,8325480,64.90,경기도 연천군 청산면 청창로 183 (대전리),경기도 연천군 청산면 대전리 529-15번지 ,11022,38.0093993,127.0849792,룸살롱,207399.806470354    ,500751.661777834    ,룸살롱,1,1,기타,,상수도전용,,,,,,,,,N,64.9,,,
연천군,수화주점,19851209,,폐업,폐업,20080507,,,,031 8343140,,,경기도 연천군 연천읍 상리 2번지 2통4반 ,11009,,,간이주점,,,간이주점,0,0,,,상수도전용,,,,,,,,,N,0,,,
연천군,스카이주점,19951109,,폐업,폐업,20070531,,,,031 8347048,68.28,경기도 연천군 신서면 연신로 1155 (도신리),경기도 연천군 신서면 도신리 273-65번지 ,11000,38.1849852,127.1072503,룸살롱,209332.364422635    ,520242.607987533    ,룸살롱,0,0,,,상수도전용,,,,,,,,,N,68.28,,,
연천군,스캔들,19851209,,폐업,폐업,20120806,,,,031 8348913,,경기도 연천군 신서면 도대로11번길 41,경기도 연천군 신서면 도신리 283-26번지 1통7반 ,11000,38.1854365,127.1063036,간이주점,209250.993973212    ,520292.540222711    ,간이주점,0,0,,,상수도전용,,,,,,,,,N,0,,,
연천군,스캔들,20011130,,영업/정상,영업,,,,,031 8358195,93.50,경기도 연천군 전곡읍 은전로86번길 18,경기도 연천군 전곡읍 전곡리 333-142번지 ,11033,38.0276167,127.0692024,룸살롱,206011.672491982    ,502772.002949924    ,룸살롱,,,,,,,,,,,,,,Y,93.5,,,
연천군,스타노래주점,20100405,,영업/정상,영업,,,,,031 832 7009,78.22,경기도 연천군 전곡읍 전곡로 158,경기도 연천군 전곡읍 전곡리 462-16 ,11033,38.0262643553,127.0683646589,간이주점,205931.199017687    ,502611.141399898    ,간이주점,,,기타,,상수도전용,,,,,,,,,Y,78.22,,,
연천군,신동아주점,19831118,,폐업,폐업,20190516,,,,031 8320688,,경기도 연천군 전곡읍 전곡로 175,경기도 연천군 전곡읍 전곡리 483-57번지 ,11028,38.0274828,127.0670041,카바레,205819.770493775    ,502755.806654713    ,카바레,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,썬,19960308,,영업/정상,영업,,,,,8327505,71.12,경기도 연천군 전곡읍 은전로78번길 89,경기도 연천군 전곡읍 전곡리 334-7 ,11034,38.0246124222,127.0701175709,룸살롱,206082.831335746    ,502432.245077047    ,룸살롱,0,0,,,,,,,,,,,,Y,71.12,,,
연천군,씨스타노래장,20080919,,영업/정상,영업,,,,,,121.08,경기도 연천군 전곡읍 전곡로 153,경기도 연천군 전곡읍 전곡리 336-2 지하1층 ,11028,38.0258852403,127.0682073700,기타,205915.243105274    ,502569.208897343    ,기타,,,,,,,,,,,,,,Y,121.08,,,
연천군,아도니스,19961011,,폐업,폐업,20070510,,,,8353006,106.86,,경기도 연천군 청산면 백의리 59-16번지 ,11021,38.0231178,127.1366651,스텐드바,,,스텐드바,0,0,,,상수도전용,,,,,,,,,N,106.86,,,
연천군,아싸 가요장,19880521,,폐업,폐업,20120613,,,,031 834 0234,,경기도 연천군 연천읍 연천로252번길 9-5,경기도 연천군 연천읍 차탄리 62-5번지 ,11016,38.0994155,127.0750587,간이주점,206519.56994366     ,510742.615322664    ,간이주점,,,,,,,,,,,,,,N,0,,,
연천군,아싸가요장,19891221,,영업/정상,영업,,,,,031 8325007,118.88,경기도 연천군 전곡읍 전곡역로 45,경기도 연천군 전곡읍 전곡리 485-16 ,11028,38.0235862307,127.0680043867,룸살롱,205899.746453769    ,502314.840053366    ,룸살롱,,,기타,,상수도전용,,,,,,,,,Y,118.88,,,
연천군,애마싸롱,19890401,,영업/정상,영업,,,,,031 834 3320,,경기도 연천군 신서면 도대로7번길 40,경기도 연천군 신서면 도신리 283-27번지 ,11000,38.1852923,127.1064175,룸살롱,209259.466626189    ,520278.039014596    ,룸살롱,,,,,,,,,,,,,,Y,0,,,
연천군,앵콜노래주점,19960429,,폐업,폐업,20101102,,,,8348135,77.20,경기도 연천군 군남면 군남로 112 (진상리),경기도 연천군 군남면 진상리 666-12번지 ,11007,38.0583102,127.0193122,간이주점,201630.758147982    ,506178.15079877     ,간이주점,0,0,,,상수도전용,,,,,,,,,N,77.2,,,
연천군,야래 가요장,20020104,,영업/정상,영업,,,,,031 8320815,137.14,경기도 연천군 전곡읍 전곡로 127,경기도 연천군 전곡읍 전곡리 311-4 ,11038,38.0235102993,127.0694176176,룸살롱,206026.390214527    ,502304.105859824    ,룸살롱,,,,,,,,,,,,,,Y,137.14,,,
연천군,에 쿠 스,19850522,,폐업,폐업,20081010,,,,031 8329078,,경기도 연천군 전곡읍 은전로85번길 31 (전곡리),경기도 연천군 전곡읍 전곡리 456-37번지 ,11029,38.0293110,127.0681105,룸살롱,205918.005753065    ,502960.704612476    ,룸살롱,0,0,,,,,,,,,,,,N,0,,,
연천군,에스,19900404,,영업/정상,영업,,,,,031 8324300,,경기도 연천군 전곡읍 은전로78번길 12,경기도 연천군 전곡읍 전곡리 459-39번지 ,11033,38.0277253,127.0682800,룸살롱,205932.557725581    ,502785.205975556    ,룸살롱,,,,,,,,,,,,,,Y,0,,,
연천군,여인천하,20010903,,폐업,폐업,20030704,,,,031 8325272,99.26,경기도 연천군 전곡읍 은전로 82-16 외1 (전곡리),경기도 연천군 전곡읍 전곡리 454-41번지 외1 ,11033,38.0280044,127.0686675,룸살롱,205967.035087053    ,502814.322695004    ,룸살롱,0,1,기타,,상수도전용,,,,,,,,,N,99.26,,,
연천군,연예인,20190613,,영업/정상,영업,,,,,,90.00,"경기도 연천군 전곡읍 전곡로144번길 5, 2층",경기도 연천군 전곡읍 전곡리 336-54번지 ,11034,38.0252024,127.0689725,노래클럽,205992.163671733    ,502503.176525718    ,노래클럽,,,,,상수도전용,,,,,,,,,N,90,,,
연천군,영스타노래장,20010928,,폐업,폐업,20190516,,,,031 8337690,88.69,경기도 연천군 군남면 군남로 418,경기도 연천군 군남면 삼거리 418-9번지 ,11006,38.0848869,127.0194778,간이주점,201645.858430469    ,509126.144445532    ,간이주점,1,1,기타,,상수도전용,,,,,,,,,Y,88.69,,,
연천군,오비가요장,20050521,,영업/정상,영업,,,,,031 8350808,66.60,경기도 연천군 전곡읍 온골로 57,경기도 연천군 전곡읍 전곡리 477-4 ,11028,38.0259645954,127.0677283644,룸살롱,205862.045128297    ,502569.147930716    ,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,66.6,,,
연천군,오아시스,19891211,,폐업,폐업,20120327,,,,031 8327771,,경기도 연천군 청산면 청연로 34,경기도 연천군 청산면 궁평리 562-6번지 ,11020,38.0351420,127.1035518,룸살롱,209029.107650522    ,503610.914947209    ,룸살롱,,,,,,,,,,,,,,N,0,,,
연천군,오예스노래주점,19890111,,폐업,폐업,20130129,,,,,,경기도 연천군 신서면 도대로7번길 42,경기도 연천군 신서면 도신리 283-29번지 ,11000,38.1852113,127.1063603,간이주점,209255.704519859    ,520267.866146597    ,간이주점,,,,,,,,,,,,,,N,0,,,
연천군,올래 노래장,20131018,,영업/정상,영업,,,,,031 832 5526,114.84,경기도 연천군 전곡읍 온골로 35,"경기도 연천군 전곡읍 전곡리 302-26 ,302-30 (2층) ",11028,38.0240560579,127.0683206466,룸살롱,205924.484910463    ,502368.544195864    ,룸살롱,,,기타,,상수도전용,,,,,,,,,Y,114.84,,,
연천군,올천,19961104,,영업/정상,영업,,,,,031 835 2230,119.34,경기도 연천군 전곡읍 온골로 49,경기도 연천군 전곡읍 전곡리 302-10 ,11028,38.0252704992,127.0676982614,룸살롱,205874.796705823    ,502496.230150933    ,룸살롱,,,,,,,,,,,,,,Y,119.34,,,
연천군,왕과비가요주점,19890104,,폐업,폐업,20050128,,,,031 8348269,,,경기도 연천군 신서면 도신리 273번지 ,11000,,,간이주점,,,간이주점,,,,,,,,,,,,,,N,0,,,
연천군,월드컵노래장,19801119,,영업/정상,영업,,,,,031 8324882,119.00,경기도 연천군 전곡읍 전곡로 166,경기도 연천군 전곡읍 전곡리 479-12 ,11033,38.0268217558,127.0679853886,룸살롱,205897.662456936    ,502676.177616183    ,룸살롱,0,0,,,상수도전용,,,,,,,,,Y,119,,,
연천군,윙크,19820604,,폐업,폐업,20180827,,,,031 8322112,,경기도 연천군 연천읍 연신로502번길 17,경기도 연천군 연천읍 상리 2-4번지 ,11009,38.1332412,127.0798368,간이주점,206935.879057818    ,514498.204734538    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,유성,19800723,,폐업,폐업,20000310,,,,031 8327426,,경기도 연천군 전곡읍 은전로86번길 31 (전곡리),경기도 연천군 전곡읍 전곡리 333-179번지 ,11033,38.0271480,127.0696690,간이주점,206053.458629841    ,502718.373313446    ,간이주점,,,,,,,,,,,,,,N,0,,,
연천군,윤정,19851209,,폐업,폐업,20190516,,,,031 8353306,,경기도 연천군 청산면 백의로19번길 3,경기도 연천군 청산면 백의리 17-7번지 ,11021,38.0222270,127.1357524,간이주점,211926.88202500000  ,502493.22111100000  ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,이벤트,20150824,,영업/정상,영업,,,,,,160.93,경기도 연천군 전곡읍 은전로77번길 28,경기도 연천군 전곡읍 전곡리 456-35 ,11029,38.0296605572,127.0679231399,카바레,205894.99332553     ,502988.21764511     ,카바레,,,,,,,,,,,,,,Y,160.93,,,
연천군,이화호프,19850914,,폐업,폐업,20160420,,,,,,,경기도 연천군 신서면 도신리 2번지 ,,38.1780764,127.1159712,간이주점,210099.627993405    ,519477.163233515    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,저녁나들이,19960607,,폐업,폐업,20131015,,,,8348100,133.76,경기도 연천군 신서면 도대로11번길 58,경기도 연천군 신서면 도신리 298-5번지 ,11000,38.1848786,127.1056065,스텐드바,209190.416752912    ,520230.586594812    ,스텐드바,0,0,,,상수도전용,,,,,,,,,N,133.76,,,
연천군,전흥회관,19900426,,폐업,폐업,20020214,,,,031 8329770,,,경기도 연천군 전곡읍 전곡리 486-5번지 ,11027,38.0246185,127.0658400,간이주점,205717.030032742    ,502438.007331916    ,간이주점,,,,,,,,,,,,,,N,0,,,
연천군,정은홀,19830720,,폐업,폐업,20061004,,,,031 8322496,21.25,,경기도 연천군 전곡읍 전곡리 4-17번지 ,11025,,,간이주점,,,간이주점,,,,,,,,,,,,,,N,21.25,,,
연천군,정인가요장,20010507,,폐업,폐업,20090504,,,,8320656,129.08,경기도 연천군 전곡읍 온골로 36 (전곡리),경기도 연천군 전곡읍 전곡리 304-6번지 ,11028,38.0241756,127.0685046,룸살롱,205951.213159186    ,502391.306013359    ,룸살롱,0,0,,,상수도전용,,,,,,,,,N,129.08,,,
연천군,제 우 스,19990519,,폐업,폐업,20071004,,,,8320045,197.83,경기도 연천군 전곡읍 은전로85번길 6 (전곡리),경기도 연천군 전곡읍 전곡리 454-9번지 ,11029,38.0286979,127.0690098,룸살롱,205996.224593766    ,502891.602176809    ,룸살롱,0,0,,,상수도전용,,,,,,,,,N,197.83,,,
연천군,조은노래장,20061229,,영업/정상,영업,,,,,8328005,114.48,경기도 연천군 전곡읍 전곡로 139,경기도 연천군 전곡읍 전곡리 335-6번지 ,11028,38.0245088,127.0687554,룸살롱,205973.36160451     ,502426.863677736    ,룸살롱,0,0,,,,,,,,,,,,Y,114.48,,,
연천군,주점불러노래장,19851209,,영업/정상,영업,,,,,031 8320070,,경기도 연천군 전곡읍 은전로78번길 18,경기도 연천군 전곡읍 전곡리 459-53 ,11033,38.0275177343,127.0685282160,스텐드바,205944.603760506    ,502750.7502283      ,스텐드바,0,0,,,상수도전용,,,,,,,,,Y,0,,,
연천군,줄래가요장,19951118,,폐업,폐업,20120823,,,,031 8329448,63.54,경기도 연천군 전곡읍 전곡로164번길 30,경기도 연천군 전곡읍 전곡리 333-186번지 ,11033,38.0268148,127.0694750,룸살롱,206037.101794544    ,502681.700884003    ,룸살롱,0,0,,,상수도전용,,,,,,,,,N,63.54,,,
연천군,째즈,20020228,,영업/정상,영업,,,,,031 8326078,136.50,"경기도 연천군 전곡읍 전곡로 127, 2층",경기도 연천군 전곡읍 전곡리 311-4번지 ,11038,38.0234004063,127.0693694929,룸살롱,206026.390214527    ,502304.105859824    ,룸살롱,,,,,,,,,,,,,,Y,136.5,,,
연천군,천지가요주점,19950907,,폐업,폐업,20190430,,,,031 8352252,,경기도 연천군 청산면 학담로89번길 9,경기도 연천군 청산면 초성리 214-18번지 ,11023,37.9968403,127.0713150,스텐드바,206200.048503865    ,499356.933034885    ,스텐드바,,,,,,,,,,,,,,Y,0,,,
연천군,초코렛 노래장,20030510,,영업/정상,영업,,,,,8325400,58.60,경기도 연천군 전곡읍 은전로78번길 11,경기도 연천군 전곡읍 459-26 ,11033,38.0278968488,127.0686855100,룸살롱,205957.386280626    ,502792.459779122    ,룸살롱,0,0,,,,,,,,,,,,Y,58.6,,,
연천군,칠성홀,19850914,,폐업,폐업,19990914,,,,031 8324506,,,경기도 연천군 청산면 대전리 00번지 ,11022,,,카바레,,,카바레,,,,,,,,,,,,,,N,0,,,
연천군,카네기 7080,20171120,,영업/정상,영업,,,,,,170.40,"경기도 연천군 전곡읍 전곡로 127, 2층",경기도 연천군 전곡읍 전곡리 311-4 2층 ,11038,38.0235102993,127.0694176176,간이주점,206026.390214527    ,502304.105859824    ,간이주점,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,170.4,,,
연천군,카라노래장,19851209,,영업/정상,영업,,,,,031 8322122,,경기도 연천군 전곡읍 은전로 80,경기도 연천군 전곡읍 전곡리 459-16 ,11033,38.0282838054,127.0685237229,룸살롱,205943.56987401     ,502834.878972502    ,룸살롱,,,,,,,,,,,,,,Y,0,,,
연천군,코인가요주점,19960529,,영업/정상,영업,,,,,8327171,117.41,경기도 연천군 전곡읍 전곡로 190,경기도 연천군 전곡읍 은대리 544-14 ,11029,38.0288279191,127.0669823076,룸살롱,205805.342691122    ,502898.649671501    ,룸살롱,,,,,,,,,,,,,,Y,117.41,,,
연천군,코코,19960429,,영업/정상,영업,,,,,031 834 5885,82.98,경기도 연천군 신서면 도대로3번길 34,경기도 연천군 신서면 도신리 283-6번지 ,11000,38.1853729,127.1069084,기타,209303.405534188    ,520287.469606348    ,기타,0,0,,,상수도전용,,,,,,,,,Y,82.98,,,
연천군,쿨 노래주점,20100405,,영업/정상,영업,,,,,,46.17,경기도 연천군 전곡읍 은전로78번길 27,경기도 연천군 전곡읍 전곡리 333-164 ,11033,38.0271589436,127.0689974740,간이주점,205984.526514497    ,502709.908573817    ,간이주점,,,,,,,,,,,,,,Y,46.17,,,
연천군,퀸노래장,20000501,,영업/정상,영업,,,,,031 832 7202,118.00,경기도 연천군 전곡읍 은전로86번길 31,경기도 연천군 전곡읍 전곡리 333-179번지 ,11033,38.0271480311,127.0696690019,노래클럽,206053.458629841    ,502718.373313446    ,노래클럽,,,,,,,,,,,,,,Y,118,,,
연천군,터미널노래주점,19990306,,영업/정상,영업,,,,,031 835 2164,106.70,경기도 연천군 백학면 두백로34번길 9,경기도 연천군 백학면 두일리 528-28 ,11048,38.0326150340,126.9135517381,룸살롱,192342.458430408    ,503314.160460979    ,룸살롱,,,,,,,,,,,,,,Y,106.7,,,
연천군,털보노래주점,19990429,,폐업,폐업,20061004,,,,8323232,98.58,,경기도 연천군 전곡읍 전곡리 627-11번지 ,11027,,,간이주점,,,간이주점,,,,,,,,,,,,,,N,98.58,,,
연천군,티파니 노래장,20100723,,폐업,폐업,20190430,,,,031 832 9800,171.53,경기도 연천군 전곡읍 선사로 14-72,경기도 연천군 전곡읍 전곡리 689-4번지 ,11027,38.0146225,127.0575869,기타,204993.721885399    ,501330.102544058    ,기타,,,기타,,상수도전용,,,,,,,,,Y,171.53,,,
연천군,판도라,20010810,,폐업,폐업,20190516,,,,031 8336316,70.68,경기도 연천군 신서면 도대로7번길 48 ((290-10)),경기도 연천군 신서면 도신리 291-3번지 (290-10) ,11000,38.1849051,127.1061887,룸살롱,209241.640793326    ,520235.236384198    ,룸살롱,0,0,기타,,상수도전용,,,,,,,,,Y,70.68,,,
연천군,판코리아,19990402,,영업/정상,영업,,,,,8341051,68.16,경기도 연천군 연천읍 연천로 251,경기도 연천군 연천읍 차탄리 34-149번지 ,11014,38.0993884751,127.0743331832,간이주점,206454.945861312    ,510730.229088738    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,68.16,,,
연천군,팝콘 가요장,19871021,,영업/정상,영업,,,,,031 8327936,106.87,경기도 연천군 전곡읍 온골로 53,경기도 연천군 전곡읍 전곡리 477-5 ,11028,38.0256941754,127.0677185594,간이주점,205878.918332881    ,502549.675559556    ,간이주점,0,0,,,상수도전용,,,,,,,,,Y,106.87,,,
연천군,팡팡 노래장,19900521,,폐업,폐업,20160525,,,,031 8340105,,경기도 연천군 신서면 도대로3번길 56,경기도 연천군 신서면 도신리 290-18번지 ,11000,38.1845175,127.1064963,룸살롱,209267.821835804    ,520189.798049371    ,룸살롱,0,0,,,,,,,,,,,,Y,0,,,
연천군,평양옥,19850914,,폐업,폐업,20140407,,,,031 8347701,,경기도 연천군 신서면 도대로11번길 23,경기도 연천군 신서면 도신리 273-36번지 ,11000,38.1862380,127.1066928,간이주점,209284.9991305      ,520383.07503545     ,간이주점,0,0,,,상수도전용,,,,,,,,,N,0,,,
연천군,포텐 가요장,20101231,,영업/정상,영업,,,,,031 833 4007,110.88,경기도 연천군 전곡읍 전곡역로 45,경기도 연천군 전곡읍 전곡리 485-16 ,11028,38.0235862307,127.0680043867,룸살롱,205899.746453769    ,502314.840053366    ,룸살롱,,,,,,,,,,,,,,Y,110.88,,,
연천군,풍선 노래장,19870912,,영업/정상,영업,,,,,031 8326639,,경기도 연천군 전곡읍 온골로 37,경기도 연천군 전곡읍 전곡리 302-21 ,11028,38.0242629295,127.0682054974,룸살롱,205915.319290614    ,502388.791016208    ,룸살롱,0,0,,,상수도전용,,,,,,,,,Y,0,,,
